numero_trame,temps_debut_s,temps_fin_s,duree_us,mac,rssi_dbm,canal,longueur_payload_octets,type_pdu,phy
3915,1784155196.953608036,1784155196.953743935,136.000,inconnue,-61,39,7,0x07,LE 1M
3916,1784155196.985524893,1784155196.985796928,272.000,62:2a:01:6b:af:fc,-86,37,24,0x00,LE 1M
3917,1784155197.019052029,1784155197.019324064,272.000,62:2a:01:6b:af:fc,-88,38,24,0x00,LE 1M
3918,1784155197.060970068,1784155197.061242104,272.000,7b:a7:ce:09:98:d7,-79,39,24,0x00,LE 1M
3919,1784155197.062040091,1784155197.062416077,376.000,2b:8b:93:e2:1d:38,-89,37,37,0x02,LE 1M
3920,1784155197.063278913,1784155197.063470840,192.000,c7:e2:76:27:ec:60,-73,38,14,0x02,LE 1M
3921,1784155197.096040010,1784155197.096175909,136.000,inconnue,-60,39,7,0x07,LE 1M
3922,1784155197.128335953,1784155197.128711939,376.000,2b:0b:93:e2:1d:38,-87,37,37,0x02,LE 1M
3923,1784155197.198138952,1784155197.198274851,136.000,inconnue,-54,38,7,0x07,LE 1M
3924,1784155197.221857071,1784155197.222129107,272.000,7b:a7:ce:09:98:d7,-78,39,24,0x00,LE 1M
3925,1784155197.248429060,1784155197.248757124,328.000,60:64:c6:f5:64:c8,-88,37,31,0x00,LE 1M
3926,1784155197.326606035,1784155197.326741934,136.000,inconnue,-53,38,7,0x07,LE 1M
3927,1784155197.370804071,1784155197.370995998,192.000,de:69:68:83:11:77,-72,39,14,0x02,LE 1M
3928,1784155197.443031073,1784155197.443359137,328.000,60:64:c6:f5:64:c8,-89,37,31,0x00,LE 1M
3929,1784155197.486782074,1784155197.486917973,136.000,inconnue,-53,38,7,0x07,LE 1M
3930,1784155197.489176035,1784155197.489311934,136.000,inconnue,-61,39,7,0x07,LE 1M
3931,1784155197.517237902,1784155197.517613888,376.000,2b:0b:93:e2:1d:38,-87,37,37,0x02,LE 1M
3932,1784155197.592466116,1784155197.592602015,136.000,inconnue,-53,38,7,0x07,LE 1M
3933,1784155197.624720097,1784155197.624855995,136.000,inconnue,-60,39,7,0x07,LE 1M
3934,1784155197.651089907,1784155197.651225805,136.000,inconnue,-87,37,7,0x07,LE 1M
3935,1784155197.739778996,1784155197.739914894,136.000,inconnue,-53,38,7,0x07,LE 1M
3936,1784155197.741837025,1784155197.741972923,136.000,inconnue,-61,39,7,0x07,LE 1M
3937,1784155197.752371073,1784155197.752699137,328.000,60:64:c6:f5:64:c8,-87,37,31,0x00,LE 1M
3938,1784155197.772258043,1784155197.772537947,280.000,61:88:fd:ab:2b:54,-90,38,25,0x00,LE 1M
3939,1784155197.805207014,1784155197.805479050,272.000,7b:a7:ce:09:98:d7,-78,39,24,0x00,LE 1M
3940,1784155197.843583107,1784155197.844135046,552.000,inconnue,-89,37,59,0x07,LE 1M
3941,1784155197.874111891,1784155197.874439955,328.000,60:64:c6:f5:64:c8,-91,38,31,0x00,LE 1M
3942,1784155197.892879963,1784155197.893015862,136.000,inconnue,-62,39,7,0x07,LE 1M
3943,1784155197.932631016,1784155197.933007002,376.000,2b:0b:93:e2:1d:38,-88,37,37,0x02,LE 1M
3944,1784155198.027021885,1784155198.027549982,528.000,5c:6a:e6:84:89:d9,-73,38,56,0x00,LE 1M
3945,1784155198.038975954,1784155198.039247990,272.000,5c:6a:e6:84:89:db,-85,39,24,0x00,LE 1M
3946,1784155198.058166027,1784155198.058301926,136.000,inconnue,-58,37,7,0x07,LE 1M
3947,1784155198.091389894,1784155198.091717958,328.000,60:64:c6:f5:64:c8,-91,38,31,0x00,LE 1M
3948,1784155198.176851988,1784155198.176987886,136.000,inconnue,-62,39,7,0x07,LE 1M
3949,1784155198.214759111,1784155198.215087175,328.000,60:64:c6:f5:64:c8,-89,37,31,0x00,LE 1M
3950,1784155198.312410116,1784155198.312546015,136.000,inconnue,-53,38,7,0x07,LE 1M
3951,1784155198.344086885,1784155198.344222784,136.000,inconnue,-63,39,7,0x07,LE 1M
3952,1784155198.370801926,1784155198.371073961,272.000,62:2a:01:6b:af:fc,-85,37,24,0x00,LE 1M
3953,1784155198.371812105,1784155198.372084141,272.000,7b:a7:ce:09:98:d7,-77,38,24,0x00,LE 1M
3954,1784155198.393366098,1784155198.393638134,272.000,7b:a7:ce:09:98:d7,-78,39,24,0x00,LE 1M
3955,1784155198.420245886,1784155198.420525789,280.000,7f:b2:48:48:45:e3,-89,37,25,0x00,LE 1M
3956,1784155198.452318907,1784155198.452454805,136.000,inconnue,-53,38,7,0x07,LE 1M
3957,1784155198.458897114,1784155198.459033012,136.000,inconnue,-63,39,7,0x07,LE 1M
3958,1784155198.487544060,1784155198.487823963,280.000,7f:86:41:7a:b7:3a,-80,37,25,0x00,LE 1M
3959,1784155198.555186033,1784155198.555274010,88.000,inconnue,-92,38,1,0x07,LE 1M
3960,1784155198.576862097,1784155198.577134132,272.000,5c:6a:e6:84:89:d9,-85,39,24,0x00,LE 1M
3961,1784155198.603915930,1784155198.604107857,192.000,f8:f5:b2:47:1e:f9,-82,37,14,0x02,LE 1M
3962,1784155198.604934931,1784155198.605206966,272.000,62:2a:01:6b:af:fc,-89,38,24,0x00,LE 1M
3963,1784155198.622524023,1784155198.622803926,280.000,61:88:fd:ab:2b:54,-90,39,25,0x00,LE 1M
3964,1784155198.644824028,1784155198.645096064,272.000,7b:a7:ce:09:98:d7,-75,37,24,0x00,LE 1M
3965,1784155198.673532009,1784155198.673707962,176.000,5c:52:b3:c2:63:e6,-46,38,12,0x03,LE 1M
3966,1784155198.690834045,1784155198.691106081,272.000,5c:52:b3:c2:63:e6,-91,39,24,0x00,LE 1M
3967,1784155198.707459927,1784155198.707651854,192.000,ef:bb:5a:b7:bd:17,-85,37,14,0x02,LE 1M
3968,1784155198.726588011,1784155198.726851940,264.000,6a:6f:72:95:3e:ad,-96,38,23,0x00,LE 1M
3969,1784155198.764265060,1784155198.764400959,136.000,inconnue,-62,39,7,0x07,LE 1M
3970,1784155198.776190996,1784155198.776326895,136.000,inconnue,-87,37,7,0x07,LE 1M
3971,1784155198.809705973,1784155198.809881926,176.000,7f:86:41:7a:b7:3a,-46,38,12,0x03,LE 1M
3972,1784155198.822155952,1784155198.822419882,264.000,52:3b:46:38:bc:6e,-89,39,23,0x00,LE 1M
3973,1784155198.845002890,1784155198.845378876,376.000,d1:58:2a:cd:99:a3,-81,37,37,0x02,LE 1M
3974,1784155198.868263006,1784155198.868438959,176.000,60:64:c6:f5:64:c8,-46,38,12,0x03,LE 1M
3975,1784155198.899956942,1784155198.900092840,136.000,inconnue,-62,39,7,0x07,LE 1M
3976,1784155198.934967041,1784155198.935239077,272.000,7b:a7:ce:09:98:d7,-75,37,24,0x00,LE 1M
3977,1784155198.979820013,1784155198.979955912,136.000,inconnue,-53,38,7,0x07,LE 1M
3978,1784155198.996860027,1784155198.996995926,136.000,inconnue,-62,39,7,0x07,LE 1M
3979,1784155199.019205093,1784155199.019533157,328.000,60:64:c6:f5:67:c8,-87,37,31,0x00,LE 1M
3980,1784155199.111877918,1784155199.112013817,136.000,inconnue,-52,38,7,0x07,LE 1M
3981,1784155199.150068045,1784155199.150203943,136.000,inconnue,-62,39,7,0x07,LE 1M
3982,1784155199.171406031,1784155199.171678066,272.000,5c:6a:e6:84:89:d9,-74,37,24,0x00,LE 1M
3983,1784155199.227055073,1784155199.227190971,136.000,inconnue,-53,38,7,0x07,LE 1M
3984,1784155199.238708973,1784155199.238844872,136.000,inconnue,-62,39,7,0x07,LE 1M
3985,1784155199.239624977,1784155199.240000963,376.000,2b:0b:93:e2:1d:38,-89,37,37,0x02,LE 1M
3986,1784155199.373497009,1784155199.373632908,136.000,inconnue,-53,38,7,0x07,LE 1M
3987,1784155199.384660959,1784155199.384796858,136.000,inconnue,-61,39,7,0x07,LE 1M
3988,1784155199.411128044,1784155199.411400080,272.000,5c:6a:e6:84:89:d9,-74,37,24,0x00,LE 1M
3989,1784155199.501135111,1784155199.501271009,136.000,inconnue,-53,38,7,0x07,LE 1M
3990,1784155199.539165974,1784155199.539429903,264.000,5b:d0:97:6c:c7:a5,-94,39,23,0x00,LE 1M
3991,1784155199.576467991,1784155199.576747894,280.000,7f:86:41:7a:b7:3a,-80,37,25,0x00,LE 1M
3992,1784155199.646703959,1784155199.646839857,136.000,inconnue,-53,38,7,0x07,LE 1M
3993,1784155199.679560900,1784155199.679832935,272.000,5c:6a:23:84:81:d9,-85,39,24,0x00,LE 1M
3994,1784155199.725272894,1784155199.725544930,272.000,7b:a7:ce:09:98:d7,-75,37,24,0x00,LE 1M
3995,1784155199.783168077,1784155199.783303976,136.000,inconnue,-53,38,7,0x07,LE 1M
3996,1784155199.810276985,1784155199.810412884,136.000,inconnue,-61,39,7,0x07,LE 1M
3997,1784155199.854454041,1784155199.854645967,192.000,cd:ef:f9:03:2e:09,-75,37,14,0x02,LE 1M
3998,1784155200.014590025,1784155200.014781952,192.000,e3:20:28:22:03:31,-90,38,14,0x02,LE 1M
3999,1784155200.069147110,1784155200.069283009,136.000,inconnue,-62,39,7,0x07,LE 1M
4000,1784155200.099117994,1784155200.099253893,136.000,inconnue,-93,37,7,0x07,LE 1M
4001,1784155200.193146944,1784155200.193282843,136.000,inconnue,-53,38,7,0x07,LE 1M
4002,1784155200.215087891,1784155200.215223789,136.000,inconnue,-62,39,7,0x07,LE 1M
4003,1784155200.247163057,1784155200.247435093,272.000,62:2a:01:6b:af:fc,-84,37,24,0x00,LE 1M
4004,1784155200.331130028,1784155200.331265926,136.000,inconnue,-53,38,7,0x07,LE 1M
4005,1784155200.357954025,1784155200.358089924,136.000,inconnue,-62,39,7,0x07,LE 1M
4006,1784155200.416075945,1784155200.416339874,264.000,51:3a:c6:48:bc:0e,-84,37,23,0x00,LE 1M
4007,1784155200.459109068,1784155200.459244967,136.000,inconnue,-53,38,7,0x07,LE 1M
4008,1784155200.470973015,1784155200.471108913,136.000,inconnue,-62,39,7,0x07,LE 1M
4009,1784155200.492757082,1784155200.493029118,272.000,62:2a:01:6b:af:fc,-84,37,24,0x00,LE 1M
4010,1784155200.529580116,1784155200.529852152,272.000,5c:6a:66:84:89:d9,-74,38,24,0x00,LE 1M
4011,1784155200.561582088,1784155200.561854124,272.000,5c:6a:e6:84:89:d9,-82,39,24,0x00,LE 1M
4012,1784155200.563117027,1784155200.563389063,272.000,7b:a7:ce:09:98:d7,-75,37,24,0x00,LE 1M
4013,1784155200.587971926,1784155200.588107824,136.000,inconnue,-53,38,7,0x07,LE 1M
4014,1784155200.609786987,1784155200.609922886,136.000,inconnue,-61,39,7,0x07,LE 1M
4015,1784155200.663738012,1784155200.663929939,192.000,ef:bb:5a:b7:bd:17,-86,37,14,0x02,LE 1M
4016,1784155200.681169987,1784155200.681361914,192.000,ef:bb:5a:b7:bd:17,-88,38,14,0x02,LE 1M
4017,1784155200.713582993,1784155200.713758945,176.000,7f:86:41:7a:b7:3a,-52,39,12,0x03,LE 1M
4018,1784155200.745455027,1784155200.745590925,136.000,inconnue,-57,37,7,0x07,LE 1M
4019,1784155200.764977932,1784155200.765249968,272.000,7c:6a:ee:84:89:d9,-74,38,24,0x00,LE 1M
4020,1784155200.798213005,1784155200.798485041,272.000,5c:6a:e6:84:89:d9,-83,39,24,0x00,LE 1M
4021,1784155200.830210924,1784155200.830586910,376.000,d1:58:2a:cd:99:a3,-80,37,37,0x02,LE 1M
4022,1784155200.863357067,1784155200.863492966,136.000,inconnue,-53,38,7,0x07,LE 1M
4023,1784155200.884634018,1784155200.884769917,136.000,inconnue,-61,39,7,0x07,LE 1M
4024,1784155200.934400082,1784155200.934776068,376.000,2b:08:93:e0:1e:38,-94,37,37,0x02,LE 1M
4025,1784155201.013360023,1784155201.013495922,136.000,inconnue,-53,38,7,0x07,LE 1M
4026,1784155201.045118093,1784155201.045253992,136.000,inconnue,-62,39,7,0x07,LE 1M
4027,1784155201.066670895,1784155201.067046881,376.000,inconnue,-92,37,37,0x0a,LE 1M
4028,1784155201.093668938,1784155201.093860865,192.000,c3:e2:46:23:ec:60,-74,38,14,0x02,LE 1M
4029,1784155201.131150007,1784155201.131422043,272.000,5c:6a:e6:84:89:d9,-82,39,24,0x00,LE 1M
4030,1784155201.153199911,1784155201.153471947,272.000,7b:a7:ce:09:98:d7,-75,37,24,0x00,LE 1M
4031,1784155201.155812979,1784155201.156188965,376.000,2b:0b:f3:e2:1d:38,-94,38,37,0x02,LE 1M
4032,1784155201.187779903,1784155201.187915802,136.000,inconnue,-61,39,7,0x07,LE 1M
4033,1784155201.236357927,1784155201.236621857,264.000,51:3a:c6:48:bc:0e,-87,37,23,0x00,LE 1M
4034,1784155201.293566942,1784155201.293702841,136.000,inconnue,-55,38,7,0x07,LE 1M
4035,1784155201.331710100,1784155201.331845999,136.000,inconnue,-61,39,7,0x07,LE 1M
4036,1784155201.353801966,1784155201.354074001,272.000,62:2a:01:6b:af:fc,-86,37,24,0x00,LE 1M
4037,1784155201.386581898,1784155201.386773825,192.000,de:69:68:83:11:77,-68,38,14,0x02,LE 1M
4038,1784155201.403073072,1784155201.403601170,528.000,d8:52:b3:c2:67:e6,-91,39,56,0x00,LE 1M
4039,1784155201.414450884,1784155201.414586782,136.000,6f:6f:72:95:3e:ad,-89,37,7,0x00,LE 1M
4040,1784155201.452431917,1784155201.452567816,136.000,inconnue,-55,38,7,0x07,LE 1M
4041,1784155201.484253883,1784155201.484389782,136.000,inconnue,-61,39,7,0x07,LE 1M
4042,1784155201.516683102,1784155201.517059088,376.000,6b:0b:91:e2:1d:38,-91,37,37,0x02,LE 1M
4043,1784155201.572527885,1784155201.572663784,136.000,inconnue,-55,38,7,0x07,LE 1M
4044,1784155201.599796057,1784155201.599931955,136.000,inconnue,-61,39,7,0x07,LE 1M
4045,1784155201.649564981,1784155201.649837017,272.000,62:2a:01:6b:af:fc,-87,37,24,0x00,LE 1M
4046,1784155201.671669960,1784155201.671941996,272.000,5c:6a:e6:84:89:d9,-75,38,24,0x00,LE 1M
4047,1784155201.703690052,1784155201.703962088,272.000,5c:6a:e6:84:89:d9,-81,39,24,0x00,LE 1M
4048,1784155201.743518114,1784155201.743790150,272.000,7b:a7:ce:09:98:d7,-76,37,24,0x00,LE 1M
4049,1784155201.786040068,1784155201.786175966,136.000,inconnue,-54,38,7,0x07,LE 1M
4050,1784155201.786999941,1784155201.787135839,136.000,inconnue,-61,39,7,0x07,LE 1M
4051,1784155201.826867104,1784155201.827195168,328.000,60:60:c6:95:64:c8,-91,37,31,0x00,LE 1M
4052,1784155201.859602928,1784155201.859738827,136.000,inconnue,-54,38,7,0x07,LE 1M
4053,1784155201.880870104,1784155201.881006002,136.000,inconnue,-60,39,7,0x07,LE 1M
4054,1784155201.910871029,1784155201.911143064,272.000,5c:6a:e6:84:89:d9,-75,37,24,0x00,LE 1M
4055,1784155201.978955030,1784155201.979090929,136.000,inconnue,-54,38,7,0x07,LE 1M
4056,1784155202.000374079,1784155202.000509977,136.000,inconnue,-60,39,7,0x07,LE 1M
4057,1784155202.037655115,1784155202.037847042,192.000,d1:0f:4d:99:8b:b4,-92,37,14,0x02,LE 1M
4058,1784155202.106785059,1784155202.106920958,136.000,inconnue,-53,38,7,0x07,LE 1M
4059,1784155202.134854078,1784155202.134989977,136.000,inconnue,-60,39,7,0x07,LE 1M
4060,1784155202.161531925,1784155202.161667824,136.000,inconnue,-92,37,7,0x07,LE 1M
4061,1784155202.237946033,1784155202.238081932,136.000,inconnue,-53,38,7,0x07,LE 1M
4062,1784155202.271064043,1784155202.271199942,136.000,inconnue,-60,39,7,0x07,LE 1M
4063,1784155202.310141087,1784155202.310420990,280.000,7f:86:41:7a:b7:3a,-80,37,25,0x00,LE 1M
4064,1784155202.394304991,1784155202.394440889,136.000,inconnue,-53,38,7,0x07,LE 1M
4065,1784155202.415775061,1784155202.415910959,136.000,inconnue,-62,39,7,0x07,LE 1M
4066,1784155202.447474003,1784155202.447746038,272.000,5c:6a:e6:84:89:d9,-74,37,24,0x00,LE 1M
4067,1784155202.511725903,1784155202.511861801,136.000,inconnue,-53,38,7,0x07,LE 1M
4068,1784155202.533010960,1784155202.533146858,136.000,inconnue,-61,39,7,0x07,LE 1M
4069,1784155202.591399908,1784155202.591679811,280.000,7f:86:41:7a:b7:3a,-80,37,25,0x00,LE 1M
4070,1784155202.660188913,1784155202.660324812,136.000,inconnue,-53,38,7,0x07,LE 1M
4071,1784155202.671355009,1784155202.671490908,136.000,inconnue,-61,39,7,0x07,LE 1M
4072,1784155202.687946081,1784155202.688138008,192.000,ef:bb:5a:b7:bd:17,-85,37,14,0x02,LE 1M
4073,1784155202.725454092,1784155202.725726128,272.000,64:6a:e6:84:89:99,-75,38,24,0x00,LE 1M
4074,1784155202.749162912,1784155202.749434948,272.000,5c:6a:e6:84:89:d9,-87,39,24,0x00,LE 1M
4075,1784155202.782310963,1784155202.782582998,272.000,7b:a7:ce:09:98:d7,-75,37,24,0x00,LE 1M
4076,1784155202.845244884,1784155202.845380783,136.000,inconnue,-55,38,7,0x07,LE 1M
4077,1784155202.871835947,1784155202.871971846,136.000,inconnue,-62,39,7,0x07,LE 1M
4078,1784155202.894356966,1784155202.894620895,264.000,6f:6f:72:95:3e:ad,-87,37,23,0x00,LE 1M
4079,1784155202.939485073,1784155202.939620972,136.000,inconnue,-55,38,7,0x07,LE 1M
4080,1784155202.967067957,1784155202.967203856,136.000,inconnue,-62,39,7,0x07,LE 1M
4081,1784155202.993808031,1784155202.994080067,272.000,62:2a:01:6b:af:fc,-84,37,24,0x00,LE 1M
4082,1784155203.066912889,1784155203.067048788,136.000,inconnue,-55,38,7,0x07,LE 1M
4083,1784155203.098975897,1784155203.099111795,136.000,inconnue,-62,39,7,0x07,LE 1M
4084,1784155203.112212896,1784155203.112796783,584.000,60:64:c6:f5:67:d8,-96,37,63,0x00,LE 1M
4085,1784155203.140527964,1784155203.140856028,328.000,60:65:c6:f5:64:c8,-91,38,31,0x00,LE 1M
4086,1784155203.214370012,1784155203.214505911,136.000,inconnue,-62,39,7,0x07,LE 1M
4087,1784155203.251983881,1784155203.252255917,272.000,62:2a:01:6b:af:fc,-84,37,24,0x00,LE 1M
4088,1784155203.323960066,1784155203.324095964,136.000,inconnue,-55,38,7,0x07,LE 1M
4089,1784155203.335438967,1784155203.335574865,136.000,inconnue,-62,39,7,0x07,LE 1M
4090,1784155203.363398075,1784155203.363670111,272.000,5c:52:b3:c2:63:e6,-81,37,24,0x00,LE 1M
4091,1784155203.407474995,1784155203.407666922,192.000,de:69:68:83:11:77,-67,38,14,0x02,LE 1M
4092,1784155203.490842104,1784155203.490978003,136.000,inconnue,-62,39,7,0x07,LE 1M
4093,1784155203.529993057,1784155203.530265093,272.000,62:2a:01:6b:af:fc,-87,37,24,0x02,LE 1M
4094,1784155203.568835974,1784155203.569132090,296.000,7a:a7:ce:09:9e:d7,-79,38,27,0x00,LE 1M
4095,1784155203.606648922,1784155203.606920958,272.000,7b:a7:ce:09:98:d7,-79,39,24,0x00,LE 1M
4096,1784155203.650620937,1784155203.650900841,280.000,7f:b2:49:48:45:e3,-88,37,25,0x00,LE 1M
4097,1784155203.683243990,1784155203.683379889,136.000,inconnue,-53,38,7,0x07,LE 1M
4098,1784155203.716088057,1784155203.716223955,136.000,inconnue,-62,39,7,0x07,LE 1M
4099,1784155203.746376038,1784155203.746648073,272.000,5c:52:b3:c2:63:e6,-82,37,24,0x00,LE 1M
4100,1784155203.782258987,1784155203.782394886,136.000,inconnue,-53,38,7,0x07,LE 1M
4101,1784155203.809591055,1784155203.809726954,136.000,inconnue,-62,39,7,0x07,LE 1M
4102,1784155203.848117113,1784155203.848389149,272.000,62:2a:01:6b:af:fc,-87,37,24,0x00,LE 1M
4103,1784155203.895781994,1784155203.895917892,136.000,inconnue,-53,38,7,0x07,LE 1M
4104,1784155203.921461105,1784155203.921597004,136.000,inconnue,-62,39,7,0x07,LE 1M
4105,1784155203.940381050,1784155203.940660954,280.000,7f:86:41:7a:b7:3a,-80,37,25,0x00,LE 1M
4106,1784155204.023520947,1784155204.023656845,136.000,inconnue,-53,38,7,0x07,LE 1M
4107,1784155204.050479889,1784155204.050615788,136.000,inconnue,-62,39,7,0x07,LE 1M
4108,1784155204.083981991,1784155204.084245920,264.000,5b:0e:82:ac:b5:80,-87,37,23,0x02,LE 1M
4109,1784155204.143004894,1784155204.143140793,136.000,inconnue,-53,38,7,0x07,LE 1M
4110,1784155204.159324884,1784155204.159460783,136.000,inconnue,-61,39,7,0x07,LE 1M
4111,1784155204.188462973,1784155204.188735008,272.000,5c:52:b3:c2:63:e6,-82,37,24,0x00,LE 1M
4112,1784155204.221122980,1784155204.221298933,176.000,51:3a:c6:48:bc:0e,-46,38,12,0x03,LE 1M
4113,1784155204.296915054,1784155204.297050953,136.000,inconnue,-61,39,7,0x07,LE 1M
4114,1784155204.363576889,1784155204.363848925,272.000,5c:6a:e6:84:89:d9,-75,37,24,0x00,LE 1M
4115,1784155204.395709038,1784155204.395884991,176.000,5c:6a:e6:84:89:d9,-45,38,12,0x03,LE 1M
4116,1784155204.432782888,1784155204.433054924,272.000,5c:6a:e6:84:89:d9,-85,39,24,0x00,LE 1M
4117,1784155204.459706068,1784155204.459978104,272.000,7b:a7:ce:09:98:d7,-75,37,24,0x00,LE 1M
4118,1784155204.491501093,1784155204.491677046,176.000,7b:a7:ce:09:98:d7,-45,38,12,0x03,LE 1M
4119,1784155204.523375034,1784155204.523647070,272.000,7b:a7:ce:09:98:d7,-80,39,24,0x00,LE 1M
4120,1784155204.545367002,1784155204.545502901,136.000,inconnue,-58,37,7,0x07,LE 1M
4121,1784155204.585521936,1784155204.585657835,136.000,inconnue,-53,38,7,0x07,LE 1M
4122,1784155204.611995935,1784155204.612131834,136.000,inconnue,-60,39,7,0x07,LE 1M
4123,1784155204.654901028,1784155204.655092955,192.000,f8:f5:b2:47:1e:f9,-83,37,14,0x02,LE 1M
4124,1784155204.688298941,1784155204.688570976,272.000,7b:a7:ce:09:94:dd,-82,38,24,0x00,LE 1M
4125,1784155204.731270075,1784155204.731542110,272.000,7b:a7:ce:09:98:d7,-78,39,24,0x00,LE 1M
4126,1784155204.763200045,1784155204.763479948,280.000,7f:b0:49:48:45:e3,-87,37,25,0x00,LE 1M
4127,1784155204.821949959,1784155204.822085857,136.000,inconnue,-53,38,7,0x07,LE 1M
4128,1784155204.859782934,1784155204.859918833,136.000,inconnue,-60,39,7,0x07,LE 1M
4129,1784155204.898159981,1784155204.898432016,272.000,5c:52:b3:c2:63:e6,-82,37,24,0x00,LE 1M
4130,1784155204.932368994,1784155204.932504892,136.000,inconnue,-53,38,7,0x07,LE 1M
4131,1784155204.954437017,1784155204.954572916,136.000,inconnue,-58,39,7,0x07,LE 1M
4132,1784155204.980298042,1784155204.980570078,272.000,62:2a:01:6b:af:fc,-86,37,24,0x00,LE 1M
4133,1784155205.005175114,1784155205.005311012,136.000,inconnue,-53,38,7,0x07,LE 1M
4134,1784155205.032218933,1784155205.032490969,272.000,5c:52:b3:c2:63:e6,-91,39,24,0x00,LE 1M
4135,1784155205.071481943,1784155205.071673870,192.000,c7:e2:46:27:ec:60,-76,37,14,0x02,LE 1M
4136,1784155205.120815992,1784155205.120951891,136.000,inconnue,-53,38,7,0x07,LE 1M
4137,1784155205.180334091,1784155205.180613995,280.000,61:88:fd:ab:2b:54,-88,39,25,0x00,LE 1M
4138,1784155205.228302002,1784155205.228574038,272.000,7b:a7:ce:09:98:d7,-75,37,24,0x00,LE 1M
4139,1784155205.379359961,1784155205.379495859,136.000,inconnue,-52,38,7,0x07,LE 1M
4140,1784155205.391901016,1784155205.392036915,136.000,inconnue,-60,39,7,0x07,LE 1M
4141,1784155205.392684937,1784155205.392876863,192.000,de:69:68:83:11:77,-67,37,14,0x02,LE 1M
4142,1784155205.499577045,1784155205.499712944,136.000,inconnue,-53,38,7,0x07,LE 1M
4143,1784155205.521816015,1784155205.521951914,136.000,inconnue,-60,39,7,0x07,LE 1M
4144,1784155205.554936886,1784155205.555208921,272.000,5c:52:b3:c2:63:e6,-81,37,24,0x00,LE 1M
4145,1784155205.664516926,1784155205.664652824,136.000,inconnue,-53,38,7,0x07,LE 1M
4146,1784155205.696038008,1784155205.696173906,136.000,inconnue,-60,39,7,0x07,LE 1M
4147,1784155205.721391916,1784155205.721663952,272.000,62:2a:01:6b:af:fc,-86,37,24,0x00,LE 1M
4148,1784155205.794856071,1784155205.794991970,136.000,inconnue,-53,38,7,0x07,LE 1M
4149,1784155205.827127934,1784155205.827263832,136.000,inconnue,-60,39,7,0x07,LE 1M
4150,1784155205.843518972,1784155205.843710899,192.000,cd:ef:f9:03:2e:09,-75,37,14,0x02,LE 1M
4151,1784155205.936271906,1784155205.936407804,136.000,inconnue,-53,38,7,0x07,LE 1M
4152,1784155205.975250006,1784155205.975385904,136.000,inconnue,-60,39,7,0x07,LE 1M
4153,1784155206.007517099,1784155206.007789135,272.000,62:2a:01:6b:af:fc,-87,37,24,0x00,LE 1M
4154,1784155206.034526110,1784155206.034798145,272.000,inconnue,-77,38,24,0x0c,LE 1M
4155,1784155206.061275959,1784155206.061547995,272.000,7b:a7:ce:09:98:d7,-79,39,24,0x00,LE 1M
4156,1784155206.092927933,1784155206.093119860,192.000,e3:20:28:22:03:31,-87,37,14,0x02,LE 1M
4157,1784155206.119822979,1784155206.119958878,136.000,inconnue,-53,38,7,0x07,LE 1M
4158,1784155206.156471014,1784155206.156606913,136.000,inconnue,-60,39,7,0x07,LE 1M
4159,1784155206.184839964,1784155206.185112000,272.000,5c:52:b3:c2:63:e6,-82,37,24,0x00,LE 1M
4160,1784155206.217068911,1784155206.217204809,136.000,inconnue,-53,38,7,0x07,LE 1M
4161,1784155206.248668909,1784155206.248804808,136.000,inconnue,-60,39,7,0x07,LE 1M
4162,1784155206.290143967,1784155206.290416002,272.000,62:2a:01:6b:af:fc,-84,37,24,0x00,LE 1M
4163,1784155206.338339090,1784155206.338474989,136.000,inconnue,-53,38,7,0x07,LE 1M
4164,1784155206.371690989,1784155206.371866941,176.000,5c:52:b3:c2:63:e6,-51,39,12,0x03,LE 1M
4165,1784155206.439138889,1784155206.439418793,280.000,7f:86:41:7a:b7:3a,-81,37,25,0x00,LE 1M
4166,1784155206.465631008,1784155206.465766907,136.000,inconnue,-53,38,7,0x07,LE 1M
4167,1784155206.497585058,1784155206.497720957,136.000,inconnue,-60,39,7,0x07,LE 1M
4168,1784155206.530400038,1784155206.530672073,272.000,62:2a:01:6b:af:fc,-84,37,24,0x00,LE 1M
4169,1784155206.555068970,1784155206.555341005,272.000,5c:6a:e6:84:89:d9,-78,38,24,0x00,LE 1M
4170,1784155206.577272892,1784155206.577544928,272.000,5c:6a:e6:84:89:d9,-84,39,24,0x00,LE 1M
4171,1784155206.615029097,1784155206.615301132,272.000,7b:a7:ce:09:98:d7,-75,37,24,0x00,LE 1M
4172,1784155206.657623053,1784155206.657758951,136.000,inconnue,-53,38,7,0x07,LE 1M
4173,1784155206.679418087,1784155206.679553986,136.000,inconnue,-60,39,7,0x07,LE 1M
4174,1784155206.706028938,1784155206.706220865,192.000,f8:f5:b2:47:1e:f9,-82,37,14,0x02,LE 1M
4175,1784155206.752183914,1784155206.752319813,136.000,inconnue,-53,38,7,0x07,LE 1M
4176,1784155206.783979893,1784155206.784115791,136.000,inconnue,-60,39,7,0x07,LE 1M
4177,1784155206.828775883,1784155206.829047918,272.000,62:2a:01:6b:af:fc,-86,37,24,0x00,LE 1M
4178,1784155206.861109972,1784155206.861485958,376.000,d1:58:28:cd:99:b3,-94,38,37,0x02,LE 1M
4179,1784155206.887799978,1784155206.888072014,272.000,5c:6a:e6:84:89:d9,-85,39,24,0x00,LE 1M
