temps_s,mode,message,rssi_dbm,puissance_w,snr_db,energie_totale_j
318.2831561565399,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-64,3.9810717055349694e-10,,2.901480254423714e-06
319.10489153862,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-71,7.943282347242822e-11,,2.901480254423714e-06
319.82837104797363,Beacons BLE,Beacon BLE | MAC=7A:ED:82:81:7A:8A,-82,6.309573444801943e-12,,2.901480254423714e-06
320.5281171798706,Beacons BLE,Beacon BLE | MAC=54:53:06:18:AE:EA,-85,3.1622776601683794e-12,,2.901480254423714e-06
321.31390047073364,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-57,1.9952623149688828e-09,,2.901480254423714e-06
322.1482925415039,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-47,1.9952623149688786e-08,,2.901480254423714e-06
323.50272154808044,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-43,5.011872336272725e-08,,2.901480254423714e-06
324.34947323799133,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-57,1.9952623149688828e-09,,2.901480254423714e-06
325.1684501171112,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-64,3.9810717055349694e-10,,2.901480254423714e-06
326.27981090545654,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-57,1.9952623149688828e-09,,2.901480254423714e-06
327.11026215553284,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-64,3.9810717055349694e-10,,2.901480254423714e-06
327.7635748386383,Beacons BLE,Beacon BLE | MAC=58:A9:4A:D9:6F:B9,-58,1.584893192461111e-09,,2.901480254423714e-06
328.7566204071045,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-73,5.011872336272715e-11,,2.901480254423714e-06
329.8628249168396,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-74,3.9810717055349695e-11,,2.901480254423714e-06
330.6887888908386,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-57,1.9952623149688828e-09,,2.901480254423714e-06
331.51871633529663,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-65,3.1622776601683795e-10,,2.901480254423714e-06
332.34527349472046,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-65,3.1622776601683795e-10,,2.901480254423714e-06
333.17077922821045,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-64,3.9810717055349694e-10,,2.901480254423714e-06
334.0060112476349,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-76,2.5118864315095823e-11,,2.901480254423714e-06
334.82590675354004,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-42,6.30957344480193e-08,,2.901480254423714e-06
335.66262555122375,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-48,1.5848931924611143e-08,,2.901480254423714e-06
337.03433442115784,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-47,1.9952623149688786e-08,,2.901480254423714e-06
337.8705770969391,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-60,1e-09,,2.901480254423714e-06
338.6719584465027,Beacons BLE,Beacon BLE | MAC=7A:ED:82:81:7A:8A,-88,1.584893192461111e-12,,2.901480254423714e-06
339.5006332397461,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-74,3.9810717055349695e-11,,2.901480254423714e-06
340.36015701293945,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-58,1.584893192461111e-09,,2.901480254423714e-06
341.0553824901581,Beacons BLE,Beacon BLE | MAC=6C:ED:7D:47:A3:54,-85,3.1622776601683794e-12,,2.901480254423714e-06
341.86673045158386,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-48,1.5848931924611143e-08,,2.901480254423714e-06
342.5851972103119,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-60,1e-09,,2.901480254423714e-06
343.41138648986816,Beacons BLE,Beacon BLE | MAC=7A:ED:82:81:7A:8A,-75,3.1622776601683794e-11,,2.901480254423714e-06
344.22888946533203,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-58,1.584893192461111e-09,,2.901480254423714e-06
345.3311915397644,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-63,5.011872336272714e-10,,2.901480254423714e-06
346.1244533061981,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-74,3.9810717055349695e-11,,2.901480254423714e-06
346.9883553981781,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-57,1.9952623149688828e-09,,2.901480254423714e-06
347.8202373981476,Beacons BLE,Beacon BLE | MAC=54:53:06:18:AE:EA,-83,5.011872336272715e-12,,2.901480254423714e-06
348.5439066886902,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-71,7.943282347242822e-11,,2.901480254423714e-06
349.1998074054718,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-57,1.9952623149688828e-09,,2.901480254423714e-06
349.9168231487274,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-71,7.943282347242822e-11,,2.901480254423714e-06
350.8543975353241,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-58,1.584893192461111e-09,,2.901480254423714e-06
351.5696904659271,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-72,6.309573444801942e-11,,2.901480254423714e-06
352.24125266075134,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-58,1.584893192461111e-09,,2.901480254423714e-06
353.07397270202637,Beacons BLE,Beacon BLE | MAC=54:53:06:18:AE:EA,-65,3.1622776601683795e-10,,2.901480254423714e-06
354.15867042541504,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-46,2.511886431509582e-08,,2.901480254423714e-06
355.02965450286865,Beacons BLE,Beacon BLE | MAC=54:53:06:18:AE:EA,-68,1.584893192461111e-10,,2.901480254423714e-06
355.6962275505066,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-81,7.943282347242821e-12,,2.901480254423714e-06
356.6797513961792,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-60,1e-09,,2.901480254423714e-06
357.607736825943,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-45,3.162277660168379e-08,,2.901480254423714e-06
358.6628415584564,Beacons BLE,Beacon BLE | MAC=54:53:06:18:AE:EA,-67,1.9952623149688828e-10,,2.901480254423714e-06
359.5313777923584,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-43,5.011872336272725e-08,,2.901480254423714e-06
360.35233521461487,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-72,6.309573444801942e-11,,2.901480254423714e-06
361.1113941669464,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-58,1.584893192461111e-09,,2.901480254423714e-06
361.94652581214905,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-60,1e-09,,2.901480254423714e-06
362.7781295776367,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-59,1.2589254117941663e-09,,2.901480254423714e-06
363.6197509765625,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-64,3.9810717055349694e-10,,2.901480254423714e-06
364.44917035102844,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-63,5.011872336272714e-10,,2.901480254423714e-06
365.27475905418396,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-59,1.2589254117941663e-09,,2.901480254423714e-06
366.10684609413147,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-60,1e-09,,2.901480254423714e-06
366.92267370224,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-71,7.943282347242822e-11,,2.901480254423714e-06
367.7436213493347,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-71,7.943282347242822e-11,,2.901480254423714e-06
368.5681278705597,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-72,6.309573444801942e-11,,2.901480254423714e-06
369.4265878200531,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-60,1e-09,,2.901480254423714e-06
370.76382756233215,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-48,1.5848931924611143e-08,,2.901480254423714e-06
371.64224576950073,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-58,1.584893192461111e-09,,2.901480254423714e-06
372.3413896560669,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-73,5.011872336272715e-11,,2.901480254423714e-06
373.01989006996155,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-65,3.1622776601683795e-10,,2.901480254423714e-06
373.7197515964508,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-75,3.1622776601683794e-11,,2.901480254423714e-06
374.3996341228485,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-60,1e-09,,2.901480254423714e-06
375.5151870250702,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-72,6.309573444801942e-11,,2.901480254423714e-06
376.22113585472107,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-73,5.011872336272715e-11,,2.901480254423714e-06
377.1519842147827,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-57,1.9952623149688828e-09,,2.901480254423714e-06
378.118647813797,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-47,1.9952623149688786e-08,,2.901480254423714e-06
378.823614358902,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-62,6.309573444801942e-10,,2.901480254423714e-06
379.57748770713806,Beacons BLE,Beacon BLE | MAC=54:53:06:18:AE:EA,-89,1.258925411794166e-12,,2.901480254423714e-06
380.32806158065796,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-72,6.309573444801942e-11,,2.901480254423714e-06
381.3210346698761,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-59,1.2589254117941663e-09,,2.901480254423714e-06
382.2346270084381,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-43,5.011872336272725e-08,,2.901480254423714e-06
383.1412773132324,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-43,5.011872336272725e-08,,2.901480254423714e-06
384.08146715164185,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-66,2.511886431509582e-10,,2.901480254423714e-06
384.919949054718,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-63,5.011872336272714e-10,,2.901480254423714e-06
385.65094685554504,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-72,6.309573444801942e-11,,2.901480254423714e-06
386.3900101184845,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-82,6.309573444801943e-12,,2.901480254423714e-06
387.0917708873749,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-68,1.584893192461111e-10,,2.901480254423714e-06
387.82400035858154,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-71,7.943282347242822e-11,,2.901480254423714e-06
388.5279085636139,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-64,3.9810717055349694e-10,,2.901480254423714e-06
389.2933852672577,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-70,1e-10,,2.901480254423714e-06
390.01469230651855,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-66,2.511886431509582e-10,,2.901480254423714e-06
390.768164396286,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-64,3.9810717055349694e-10,,2.901480254423714e-06
391.47676706314087,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-77,1.9952623149688828e-11,,2.901480254423714e-06
392.18314504623413,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-71,7.943282347242822e-11,,2.901480254423714e-06
393.0557086467743,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-69,1.2589254117941662e-10,,2.901480254423714e-06
393.80646324157715,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-70,1e-10,,2.901480254423714e-06
394.6677837371826,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-55,3.1622776601683795e-09,,2.901480254423714e-06
395.49776816368103,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-45,3.162277660168379e-08,,2.901480254423714e-06
396.2802550792694,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-53,5.011872336272715e-09,,2.901480254423714e-06
397.1472809314728,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-58,1.584893192461111e-09,,2.901480254423714e-06
397.88554978370667,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-53,5.011872336272715e-09,,2.901480254423714e-06
398.62015891075134,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-60,1e-09,,2.901480254423714e-06
399.34772634506226,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-66,2.511886431509582e-10,,2.901480254423714e-06
400.0598750114441,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-71,7.943282347242822e-11,,2.901480254423714e-06
400.81386518478394,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-64,3.9810717055349694e-10,,2.901480254423714e-06
401.5939917564392,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-52,6.309573444801943e-09,,2.901480254423714e-06
402.33899092674255,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-49,1.2589254117941661e-08,,2.901480254423714e-06
403.22943019866943,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-47,1.9952623149688786e-08,,2.901480254423714e-06
403.93400263786316,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-65,3.1622776601683795e-10,,2.901480254423714e-06
404.68750071525574,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-61,7.943282347242822e-10,,2.901480254423714e-06
405.4497060775757,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-64,3.9810717055349694e-10,,2.901480254423714e-06
406.28009724617004,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-63,5.011872336272714e-10,,2.901480254423714e-06
407.05448055267334,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-71,7.943282347242822e-11,,2.901480254423714e-06
407.9399175643921,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-65,3.1622776601683795e-10,,2.901480254423714e-06
408.8145606517792,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-75,3.1622776601683794e-11,,2.901480254423714e-06
409.58816385269165,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-66,2.511886431509582e-10,,2.901480254423714e-06
410.4223573207855,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-65,3.1622776601683795e-10,,2.901480254423714e-06
411.25597047805786,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-60,1e-09,,2.901480254423714e-06
412.06958293914795,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-63,5.011872336272714e-10,,2.901480254423714e-06
412.9808180332184,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-72,6.309573444801942e-11,,2.901480254423714e-06
413.7332110404968,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-64,3.9810717055349694e-10,,2.901480254423714e-06
414.57350492477417,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-49,1.2589254117941661e-08,,2.901480254423714e-06
415.40027356147766,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-60,1e-09,,2.901480254423714e-06
416.24477195739746,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-60,1e-09,,2.901480254423714e-06
417.08622694015503,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-46,2.511886431509582e-08,,2.901480254423714e-06
417.92735505104065,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-60,1e-09,,2.901480254423714e-06
418.7562355995178,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-63,5.011872336272714e-10,,2.901480254423714e-06
419.58330845832825,Beacons BLE,Beacon BLE | MAC=58:A9:4A:D9:6F:B9,-75,3.1622776601683794e-11,,2.901480254423714e-06
420.41511583328247,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-64,3.9810717055349694e-10,,2.901480254423714e-06
421.24212408065796,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-65,3.1622776601683795e-10,,2.901480254423714e-06
422.1917004585266,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-50,1e-08,,2.901480254423714e-06
423.28061628341675,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-47,1.9952623149688786e-08,,2.901480254423714e-06
424.00570917129517,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-59,1.2589254117941663e-09,,2.901480254423714e-06
424.8455774784088,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-63,5.011872336272714e-10,,2.901480254423714e-06
425.61619877815247,Beacons BLE,Beacon BLE | MAC=54:53:06:18:AE:EA,-79,1.2589254117941662e-11,,2.901480254423714e-06
426.50260853767395,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-68,1.584893192461111e-10,,2.901480254423714e-06
427.19439363479614,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-60,1e-09,,2.901480254423714e-06
427.8906157016754,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-63,5.011872336272714e-10,,2.901480254423714e-06
428.56706404685974,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-72,6.309573444801942e-11,,2.901480254423714e-06
429.2652575969696,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-59,1.2589254117941663e-09,,2.901480254423714e-06
429.90891885757446,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-73,5.011872336272715e-11,,2.901480254423714e-06
430.65895557403564,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-59,1.2589254117941663e-09,,2.901480254423714e-06
431.48466992378235,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-64,3.9810717055349694e-10,,2.901480254423714e-06
432.3157343864441,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-65,3.1622776601683795e-10,,2.901480254423714e-06
433.1670000553131,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-75,3.1622776601683794e-11,,2.901480254423714e-06
433.9802486896515,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-64,3.9810717055349694e-10,,2.901480254423714e-06
435.06392431259155,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-44,3.981071705534969e-08,,2.901480254423714e-06
436.21112966537476,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-47,1.9952623149688786e-08,,2.901480254423714e-06
436.9344606399536,Beacons BLE,Beacon BLE | MAC=54:53:06:18:AE:EA,-70,1e-10,,2.901480254423714e-06
437.7951579093933,Beacons BLE,Beacon BLE | MAC=54:53:06:18:AE:EA,-63,5.011872336272714e-10,,2.901480254423714e-06
438.67264318466187,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-65,3.1622776601683795e-10,,2.901480254423714e-06
439.4989502429962,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-65,3.1622776601683795e-10,,2.901480254423714e-06
440.1285140514374,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-76,2.5118864315095823e-11,,2.901480254423714e-06
440.87838530540466,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-76,2.5118864315095823e-11,,2.901480254423714e-06
441.7698743343353,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-45,3.162277660168379e-08,,2.901480254423714e-06
442.8799579143524,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-47,1.9952623149688786e-08,,2.901480254423714e-06
443.64115619659424,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-63,5.011872336272714e-10,,2.901480254423714e-06
444.2584173679352,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-63,5.011872336272714e-10,,2.901480254423714e-06
445.0261480808258,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-61,7.943282347242822e-10,,2.901480254423714e-06
445.7269368171692,Beacons BLE,Beacon BLE | MAC=54:53:06:18:AE:EA,-90,1e-12,,2.901480254423714e-06
446.68405413627625,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-65,3.1622776601683795e-10,,2.901480254423714e-06
447.5076541900635,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-59,1.2589254117941663e-09,,2.901480254423714e-06
448.33311653137207,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-64,3.9810717055349694e-10,,2.901480254423714e-06
449.1277208328247,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-74,3.9810717055349695e-11,,2.901480254423714e-06
449.9914047718048,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-62,6.309573444801942e-10,,2.901480254423714e-06
450.81493043899536,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-60,1e-09,,2.901480254423714e-06
451.6165060997009,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-74,3.9810717055349695e-11,,2.901480254423714e-06
452.49372816085815,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-60,1e-09,,2.901480254423714e-06
453.2564604282379,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-73,5.011872336272715e-11,,2.901480254423714e-06
454.1610817909241,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-74,3.9810717055349695e-11,,2.901480254423714e-06
455.1053378582001,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-48,1.5848931924611143e-08,,2.901480254423714e-06
456.0470178127289,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-47,1.9952623149688786e-08,,2.901480254423714e-06
457.0811517238617,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-44,3.981071705534969e-08,,2.901480254423714e-06
457.8747947216034,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-47,1.9952623149688786e-08,,2.901480254423714e-06
458.595988035202,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-60,1e-09,,2.901480254423714e-06
459.31982350349426,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-68,1.584893192461111e-10,,2.901480254423714e-06
459.9634482860565,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-68,1.584893192461111e-10,,2.901480254423714e-06
460.6447558403015,Beacons BLE,Beacon BLE | MAC=54:53:06:18:AE:EA,-85,3.1622776601683794e-12,,2.901480254423714e-06
461.35599875450134,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-47,1.9952623149688786e-08,,2.901480254423714e-06
462.17570757865906,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-50,1e-08,,2.901480254423714e-06
462.8751697540283,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-53,5.011872336272715e-09,,2.901480254423714e-06
463.54547238349915,Beacons BLE,Beacon BLE | MAC=68:25:49:81:9A:D4,-62,6.309573444801942e-10,,2.901480254423714e-06
464.17284178733826,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-72,6.309573444801942e-11,,2.901480254423714e-06
464.9016897678375,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-68,1.584893192461111e-10,,2.901480254423714e-06
465.6223957538605,Beacons BLE,Beacon BLE | MAC=5C:D3:26:40:E1:C6,-79,1.2589254117941662e-11,,2.901480254423714e-06
466.24480628967285,Beacons BLE,Beacon BLE | MAC=6E:0F:D5:C7:DD:E6,-63,5.011872336272714e-10,,2.901480254423714e-06
