temps_s,rssi_dbm
105.42164635658264,-24
105.53124165534973,-24
105.64069890975952,-25
105.75019836425781,-25
105.8598325252533,-25
105.96945142745972,-24
106.07912707328796,-24
106.18869924545288,-24
106.29830026626587,-24
106.40798735618591,-25
106.51758766174316,-25
106.62725901603699,-25
106.73687815666199,-25
106.84659481048584,-26
106.95632719993591,-26
107.06597948074341,-27
107.17555475234985,-27
107.28513360023499,-27
107.39480686187744,-28
107.50444674491882,-28
107.61415433883667,-29
107.72378540039062,-29
107.83339977264404,-29
107.94326877593994,-29
108.05296587944031,-30
108.16281080245972,-30
108.27259254455566,-29
108.38243889808655,-29
108.49219012260437,-30
108.6020622253418,-30
108.7108256816864,-29
108.82043242454529,-29
108.93012523651123,-28
109.039790391922,-28
109.1494824886322,-28
109.26251816749573,-28
109.37463450431824,-27
109.48691296577454,-27
109.60010933876038,-26
109.71243119239807,-25
109.82459449768066,-25
109.93681502342224,-25
110.049081325531,-25
110.16122722625732,-25
110.27331399917603,-25
110.38539099693298,-25
110.49750089645386,-25
110.60972809791565,-25
110.72190928459167,-25
110.83447909355164,-25
110.947340965271,-25
111.05971455574036,-25
111.17215132713318,-25
111.28452944755554,-25
111.39681315422058,-25
111.50909900665283,-25
111.6214063167572,-25
111.73306846618652,-25
