numero_trame,temps_debut_s,temps_fin_s,duree_us,mac,rssi_dbm,canal,longueur_payload_octets,type_pdu,phy
8958,1783973016.530442953,1783973016.530802965,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
8959,1783973016.575812101,1783973016.576140165,328.000,79:31:07:54:9d:3f,-90,37,31,0x00,LE 1M
8960,1783973016.663472891,1783973016.663832903,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
8961,1783973016.683494091,1783973016.683854103,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
8962,1783973016.712379932,1783973016.712651968,272.000,41:d2:b1:73:60:03,-89,37,24,0x00,LE 1M
8963,1783973016.744414091,1783973016.744942188,528.000,64:3b:0b:b4:5d:ff,-97,38,56,0x00,LE 1M
8964,1783973016.783459902,1783973016.783835888,376.000,13:5f:b6:17:87:ce,-98,39,37,0x02,LE 1M
8965,1783973016.812243938,1783973016.812523842,280.000,60:17:27:94:50:d3,-82,37,25,0x00,LE 1M
8966,1783973016.844922066,1783973016.845282078,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
8967,1783973016.857992887,1783973016.858352900,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
8968,1783973016.908154011,1783973016.908498049,344.000,inconnue,-91,37,33,0x0a,LE 1M
8969,1783973016.919106007,1783973016.919466019,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
8970,1783973016.932178974,1783973016.932538986,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
8971,1783973016.946707964,1783973016.946980000,272.000,41:d2:b1:73:60:03,-89,37,24,0x00,LE 1M
8972,1783973017.045531988,1783973017.045892000,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
8973,1783973017.047386885,1783973017.047746897,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
8974,1783973017.065573931,1783973017.065845966,272.000,56:aa:aa:66:24:2d,-91,37,24,0x00,LE 1M
8975,1783973017.214589119,1783973017.214949131,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
8976,1783973017.236593962,1783973017.236953974,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
8977,1783973017.344481945,1783973017.344841957,360.000,67:6d:ea:60:e2:68,-51,37,35,0x00,LE 1M
8978,1783973017.346591949,1783973017.346951962,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
8979,1783973017.358582973,1783973017.358942986,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
8980,1783973017.483078957,1783973017.483438969,360.000,67:6d:ea:60:e2:68,-52,37,35,0x00,LE 1M
8981,1783973017.502799034,1783973017.503159046,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
8982,1783973017.522053957,1783973017.522413969,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
8983,1783973017.577022076,1783973017.577366114,344.000,e4:4c:69:20:00:b2,-93,37,33,0x00,LE 1M
8984,1783973017.626347065,1783973017.626707077,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
8985,1783973017.649084091,1783973017.649444103,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
8986,1783973017.680687904,1783973017.680815935,128.000,56:aa:ac:64:20:3d,-92,37,6,0x04,LE 1M
8987,1783973017.750607014,1783973017.750967026,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
8988,1783973017.768116951,1783973017.768476963,360.000,67:6d:ea:60:e2:68,-61,39,35,0x00,LE 1M
8989,1783973017.811397076,1783973017.811549187,152.000,b9:00:26:58:24:89,-92,37,9,0x07,LE 1M
8990,1783973017.871653080,1783973017.872013092,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
8991,1783973017.889444113,1783973017.889804125,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
8992,1783973018.022403955,1783973018.022763968,360.000,67:6d:ea:60:e2:68,-52,37,35,0x00,LE 1M
8993,1783973018.036046028,1783973018.036406040,360.000,67:6d:ea:60:e2:68,-56,38,35,0x00,LE 1M
8994,1783973018.058351994,1783973018.058712006,360.000,67:6d:ea:60:e2:68,-58,39,35,0x00,LE 1M
8995,1783973018.096575022,1783973018.097158909,584.000,7a:31:0b:b7:1d:3d,-91,37,63,0x04,LE 1M
8996,1783973018.168684006,1783973018.169044018,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
8997,1783973018.187643051,1783973018.188003063,360.000,67:6d:ea:60:e2:68,-56,39,35,0x00,LE 1M
8998,1783973018.289817095,1783973018.290177107,360.000,67:6d:ea:60:e2:68,-52,37,35,0x00,LE 1M
8999,1783973018.316595078,1783973018.316955090,360.000,67:6d:ea:60:e2:68,-54,38,35,0x00,LE 1M
9000,1783973018.343611002,1783973018.343971014,360.000,67:6d:ea:60:e2:68,-58,39,35,0x00,LE 1M
9001,1783973018.396625042,1783973018.396953106,328.000,7a:31:07:b5:9d:3f,-93,37,31,0x00,LE 1M
9002,1783973018.429121017,1783973018.429481030,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
9003,1783973018.460933924,1783973018.461293936,360.000,67:6d:ea:60:e2:68,-59,39,35,0x00,LE 1M
9004,1783973018.515080929,1783973018.515360832,280.000,4d:11:eb:b4:14:ce,-88,37,25,0x00,LE 1M
9005,1783973018.569710970,1783973018.570070982,360.000,67:6d:ea:60:e2:68,-57,38,35,0x00,LE 1M
9006,1783973018.604028940,1783973018.604388952,360.000,67:6d:ea:60:e2:68,-58,39,35,0x00,LE 1M
9007,1783973018.626791954,1783973018.627120018,328.000,7a:39:07:b4:9d:3f,-91,37,31,0x04,LE 1M
9008,1783973018.702125072,1783973018.702485085,360.000,67:6d:ea:60:e2:68,-56,38,35,0x00,LE 1M
9009,1783973018.723800898,1783973018.724160910,360.000,67:6d:ea:60:e2:68,-59,39,35,0x00,LE 1M
9010,1783973018.751023054,1783973018.751295090,272.000,56:aa:ac:66:20:3d,-87,37,24,0x02,LE 1M
9011,1783973018.842401028,1783973018.842761040,360.000,67:6d:ea:60:e2:68,-55,38,35,0x00,LE 1M
9012,1783973018.976877928,1783973018.977237940,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9013,1783973019.042262077,1783973019.042397976,136.000,inconnue,-90,37,7,0x07,LE 1M
9014,1783973019.101012945,1783973019.101372957,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9015,1783973019.127980947,1783973019.128340960,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9016,1783973019.194991112,1783973019.195271015,280.000,60:17:27:94:50:d3,-87,37,25,0x00,LE 1M
9017,1783973019.237770081,1783973019.238130093,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9018,1783973019.264748096,1783973019.265108109,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9019,1783973019.319140911,1783973019.319468975,328.000,7a:31:07:b4:9d:3f,-90,37,31,0x00,LE 1M
9020,1783973019.364931107,1783973019.365291119,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9021,1783973019.517410040,1783973019.517770052,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9022,1783973019.550884008,1783973019.551212072,328.000,76:31:07:b4:9d:3f,-88,37,31,0x00,LE 1M
9023,1783973019.645075083,1783973019.645435095,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9024,1783973019.678158045,1783973019.678518057,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9025,1783973019.704663992,1783973019.704799891,136.000,inconnue,-89,37,7,0x07,LE 1M
9026,1783973019.787524939,1783973019.787884951,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9027,1783973019.819534063,1783973019.819894075,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9028,1783973019.841464996,1783973019.841840982,376.000,13:5f:b6:17:87:ce,-87,37,37,0x02,LE 1M
9029,1783973019.948450089,1783973019.948810101,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9030,1783973019.972991943,1783973019.973351955,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9031,1783973020.001898050,1783973020.002226114,328.000,7a:31:07:b4:9d:3f,-89,37,31,0x00,LE 1M
9032,1783973020.065511942,1783973020.065871954,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9033,1783973020.066648960,1783973020.067008972,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9034,1783973020.154412031,1783973020.154788017,376.000,13:5f:b6:17:87:ce,-90,37,37,0x02,LE 1M
9035,1783973020.191508055,1783973020.191868067,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9036,1783973020.208237886,1783973020.208597898,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9037,1783973020.240550041,1783973020.240813971,264.000,55:ed:d5:86:38:dc,-87,37,23,0x02,LE 1M
9038,1783973020.334290981,1783973020.334650993,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9039,1783973020.367578030,1783973020.367938042,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9040,1783973020.391315937,1783973020.391587973,272.000,56:aa:ac:66:00:3d,-90,37,24,0x00,LE 1M
9041,1783973020.461772919,1783973020.462132931,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9042,1783973020.499245882,1783973020.499605894,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9043,1783973020.525907993,1783973020.526236057,328.000,6a:31:07:b4:dd:3e,-90,37,31,0x00,LE 1M
9044,1783973020.574639082,1783973020.574999094,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9045,1783973020.617180109,1783973020.617540121,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9046,1783973020.709435940,1783973020.709715843,280.000,4d:11:6b:b0:38:ce,-92,37,25,0x00,LE 1M
9047,1783973020.746772051,1783973020.747132063,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9048,1783973020.768109083,1783973020.768301010,192.000,db:81:53:0b:aa:07,-91,39,14,0x02,LE 1M
9049,1783973020.834575891,1783973020.834847927,272.000,c1:d2:b1:13:60:05,-87,37,24,0x00,LE 1M
9050,1783973020.861967087,1783973020.862327099,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9051,1783973020.898999929,1783973020.899359941,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9052,1783973020.930788994,1783973020.930924892,136.000,inconnue,-91,37,7,0x07,LE 1M
9053,1783973021.000628948,1783973021.000988960,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9054,1783973021.022335052,1783973021.022695065,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9055,1783973021.053976059,1783973021.054304123,328.000,7a:31:0f:74:9d:3f,-88,37,31,0x00,LE 1M
9056,1783973021.137181997,1783973021.137542009,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9057,1783973021.171139002,1783973021.171499014,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9058,1783973021.214797974,1783973021.215173960,376.000,d3:5f:b6:14:87:ce,-87,37,37,0x02,LE 1M
9059,1783973021.269660950,1783973021.270020962,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9060,1783973021.308381081,1783973021.308741093,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9061,1783973021.345132113,1783973021.345460176,328.000,5a:31:07:b4:9d:3f,-89,37,31,0x00,LE 1M
9062,1783973021.408636093,1783973021.408996105,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9063,1783973021.445621014,1783973021.445981026,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9064,1783973021.551350117,1783973021.551710129,360.000,67:6d:ea:60:e2:68,-51,37,35,0x00,LE 1M
9065,1783973021.563062906,1783973021.563422918,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9066,1783973021.584671021,1783973021.585031033,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9067,1783973021.627427101,1783973021.627771139,344.000,e4:4c:69:20:00:b2,-86,37,33,0x00,LE 1M
9068,1783973021.676233053,1783973021.676593065,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9069,1783973021.703320026,1783973021.703680038,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9070,1783973021.801119089,1783973021.801479101,360.000,67:6d:ea:60:e2:68,-51,37,35,0x00,LE 1M
9071,1783973021.833251953,1783973021.833611965,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9072,1783973021.849771023,1783973021.850131035,360.000,67:6d:ea:60:e2:68,-61,39,35,0x00,LE 1M
9073,1783973021.871356010,1783973021.871731997,376.000,13:5f:76:16:07:ce,-88,37,37,0x02,LE 1M
9074,1783973021.945979118,1783973021.946339130,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9075,1783973021.963011026,1783973021.963371038,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9076,1783973021.975286007,1783973021.975614071,328.000,7a:31:07:b4:9d:3f,-90,37,31,0x00,LE 1M
9077,1783973022.084887981,1783973022.085247993,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9078,1783973022.123882055,1783973022.124242067,360.000,67:6d:ea:60:e2:68,-61,39,35,0x00,LE 1M
9079,1783973022.146214008,1783973022.146349907,136.000,inconnue,-88,37,7,0x07,LE 1M
9080,1783973022.208918095,1783973022.209278107,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9081,1783973022.230585098,1783973022.230945110,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9082,1783973022.257273912,1783973022.257537842,264.000,55:ed:d5:86:38:dc,-85,37,23,0x02,LE 1M
9083,1783973022.352183104,1783973022.352543116,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9084,1783973022.390125036,1783973022.390485048,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9085,1783973022.469342947,1783973022.469671011,328.000,7e:31:07:f4:9b:3f,-90,37,31,0x00,LE 1M
9086,1783973022.505070925,1783973022.505430937,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9087,1783973022.528393030,1783973022.528753042,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9088,1783973022.550616980,1783973022.550808907,192.000,d4:aa:f7:ab:6c:d7,-91,37,14,0x02,LE 1M
9089,1783973022.626861095,1783973022.627221107,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9090,1783973022.653553963,1783973022.653913975,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9091,1783973022.680059910,1783973022.680339813,280.000,4d:11:eb:b4:18:ce,-91,37,25,0x00,LE 1M
9092,1783973022.763624907,1783973022.763984919,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9093,1783973022.776417017,1783973022.776777029,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9094,1783973022.793777943,1783973022.794057846,280.000,60:17:27:94:50:d3,-87,37,25,0x00,LE 1M
9095,1783973022.903439999,1783973022.903800011,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9096,1783973022.914963007,1783973022.915323019,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9097,1783973023.048815966,1783973023.049175978,360.000,67:6d:ea:60:e2:68,-51,37,35,0x00,LE 1M
9098,1783973023.088912964,1783973023.089272976,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9099,1783973023.122400999,1783973023.122761011,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9100,1783973023.159984112,1783973023.160312176,328.000,6a:31:07:ba:5d:3f,-91,37,31,0x00,LE 1M
9101,1783973023.197408915,1783973023.197768927,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9102,1783973023.229203939,1783973023.229563951,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9103,1783973023.261425972,1783973023.261801958,376.000,13:5f:b6:18:87:ce,-88,37,37,0x02,LE 1M
9104,1783973023.305088997,1783973023.305449009,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9105,1783973023.328277111,1783973023.328637123,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9106,1783973023.417960882,1783973023.418336868,376.000,13:5f:b6:17:87:de,-89,37,37,0x02,LE 1M
9107,1783973023.585068941,1783973023.585428953,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9108,1783973023.612996101,1783973023.613356113,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9109,1783973023.667684078,1783973023.667819977,136.000,inconnue,-89,37,7,0x07,LE 1M
9110,1783973023.716608047,1783973023.716968060,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9111,1783973023.733253002,1783973023.733613014,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9112,1783973023.834453106,1783973023.834829092,376.000,13:5f:be:17:87:ce,-89,37,37,0x02,LE 1M
9113,1783973023.866951942,1783973023.867311954,360.000,67:6d:ea:60:e2:68,-52,38,35,0x00,LE 1M
9114,1783973023.893804073,1783973023.894164085,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9115,1783973023.932909012,1783973023.933237076,328.000,7a:71:07:b4:9d:3f,-91,37,31,0x00,LE 1M
9116,1783973023.965290070,1783973023.965466022,176.000,7a:31:07:b4:9d:3f,-45,38,12,0x03,LE 1M
9117,1783973024.014539003,1783973024.014867067,328.000,7a:31:07:b4:9d:3f,-96,39,31,0x00,LE 1M
9118,1783973024.069407940,1783973024.069767952,360.000,67:6d:ea:60:e2:68,-51,37,35,0x00,LE 1M
9119,1783973024.097179890,1783973024.097539902,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9120,1783973024.135792971,1783973024.136152983,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9121,1783973024.163413048,1783973024.163692951,280.000,4d:19:eb:80:18:ce,-90,37,25,0x00,LE 1M
9122,1783973024.208451033,1783973024.208811045,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9123,1783973024.241832972,1783973024.242192984,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9124,1783973024.281497002,1783973024.281857014,360.000,67:6d:ea:60:e2:68,-51,37,35,0x00,LE 1M
9125,1783973024.313479900,1783973024.313839912,360.000,67:6d:ea:60:e2:68,-52,38,35,0x00,LE 1M
9126,1783973024.335443020,1783973024.335803032,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9127,1783973024.383806944,1783973024.384182930,376.000,13:5f:b6:17:87:ce,-91,37,37,0x02,LE 1M
9128,1783973024.405566931,1783973024.405926943,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9129,1783973024.432456017,1783973024.432816029,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9130,1783973024.454452038,1783973024.454731941,280.000,0c:4a:03:5a:01:02,-87,37,25,0x03,LE 1M
9131,1783973024.552120924,1783973024.552480936,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9132,1783973024.579056025,1783973024.579416037,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9133,1783973024.639619112,1783973024.639995098,376.000,13:5f:b6:17:87:ce,-89,37,37,0x02,LE 1M
9134,1783973024.683218956,1783973024.683578968,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9135,1783973024.701047897,1783973024.701407909,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9136,1783973024.761729956,1783973024.762105942,376.000,13:5f:b6:17:87:ce,-87,37,37,0x02,LE 1M
9137,1783973024.820899963,1783973024.821259975,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9138,1783973024.853085995,1783973024.853446007,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9139,1783973024.895684958,1783973024.895804882,120.000,13:df:b6:17:87:8e,-90,37,5,0x02,LE 1M
9140,1783973024.956537008,1783973024.956897020,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9141,1783973024.990077019,1783973024.990437031,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9142,1783973025.073462009,1783973025.073734045,272.000,56:aa:ac:66:20:3d,-94,37,24,0x02,LE 1M
9143,1783973025.095400095,1783973025.095760107,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9144,1783973025.122430086,1783973025.122790098,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9145,1783973025.138875008,1783973025.139154911,280.000,4d:11:28:b4:18:ce,-88,37,25,0x00,LE 1M
9146,1783973025.216105938,1783973025.216465950,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9147,1783973025.248106003,1783973025.248466015,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9148,1783973025.285253048,1783973025.285525084,272.000,41:d2:b1:73:60:03,-89,37,24,0x00,LE 1M
9149,1783973025.345949888,1783973025.346309900,360.000,67:6d:ea:60:e2:68,-52,38,35,0x00,LE 1M
9150,1783973025.372863054,1783973025.373223066,360.000,67:6d:ea:60:e2:68,-62,39,35,0x00,LE 1M
9151,1783973025.397749901,1783973025.398077965,328.000,7a:31:07:b4:9d:3f,-89,37,31,0x00,LE 1M
9152,1783973025.478642941,1783973025.479002953,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9153,1783973025.511358023,1783973025.511718035,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9154,1783973025.543205023,1783973025.543581009,376.000,53:5f:b6:17:87:ce,-88,37,37,0x02,LE 1M
9155,1783973025.649204969,1783973025.649564981,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9156,1783973025.670902014,1783973025.671262026,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9157,1783973025.713922024,1783973025.714250088,328.000,7a:31:07:b4:9d:3f,-89,37,31,0x00,LE 1M
9158,1783973025.771694899,1783973025.772054911,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9159,1783973025.793493032,1783973025.793853045,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9160,1783973025.839970112,1783973025.840250015,280.000,60:17:27:94:50:d3,-84,37,25,0x00,LE 1M
9161,1783973025.904905081,1783973025.905265093,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9162,1783973025.942212105,1783973025.942572117,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9163,1783973025.993998051,1783973025.994326115,328.000,7a:31:07:b4:9d:3f,-90,37,31,0x00,LE 1M
9164,1783973026.033982038,1783973026.034342051,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9165,1783973026.076602936,1783973026.076962948,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9166,1783973026.104383945,1783973026.104663849,280.000,60:17:27:94:50:d3,-81,37,25,0x00,LE 1M
9167,1783973026.172812939,1783973026.173172951,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9168,1783973026.199579000,1783973026.199939013,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9169,1783973026.247546911,1783973026.247810841,264.000,55:ed:d5:86:38:dc,-80,37,23,0x02,LE 1M
9170,1783973026.337251902,1783973026.337611914,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9171,1783973026.368942022,1783973026.369302034,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9172,1783973026.395729065,1783973026.396057129,328.000,7a:31:07:b4:9d:3f,-87,37,31,0x00,LE 1M
9173,1783973026.446548939,1783973026.446908951,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9174,1783973026.478466034,1783973026.478826046,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9175,1783973026.506499052,1783973026.506875038,376.000,13:5f:b6:17:87:ce,-88,37,37,0x02,LE 1M
9176,1783973026.567452908,1783973026.567812920,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9177,1783973026.595321894,1783973026.595681906,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9178,1783973026.613148928,1783973026.613428831,280.000,60:17:27:94:50:d3,-80,37,25,0x00,LE 1M
9179,1783973026.716247082,1783973026.716607094,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9180,1783973026.901464939,1783973026.901744843,280.000,60:17:27:94:50:d3,-83,39,25,0x00,LE 1M
9181,1783973026.971895933,1783973026.972159863,264.000,7b:31:05:b4:9d:3f,-87,37,23,0x00,LE 1M
9182,1783973027.004739046,1783973027.005099058,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9183,1783973027.031440020,1783973027.031800032,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9184,1783973027.126180887,1783973027.126540899,360.000,67:6d:ea:60:e2:68,-51,37,35,0x00,LE 1M
9185,1783973027.163877010,1783973027.164237022,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9186,1783973027.191843987,1783973027.192203999,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9187,1783973027.219563007,1783973027.219842911,280.000,60:17:27:94:50:d3,-82,37,25,0x00,LE 1M
9188,1783973027.241924047,1783973027.242284060,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9189,1783973027.273864031,1783973027.274224043,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9190,1783973027.290230036,1783973027.290502071,272.000,56:aa:ac:66:20:3d,-90,37,24,0x00,LE 1M
9191,1783973027.395724058,1783973027.396084070,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9192,1783973027.432949066,1783973027.433309078,360.000,67:6d:ea:60:e2:68,-61,39,35,0x00,LE 1M
9193,1783973027.470566034,1783973027.470845938,280.000,60:17:27:94:50:d3,-85,37,25,0x00,LE 1M
9194,1783973027.530577898,1783973027.530937910,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9195,1783973027.557414055,1783973027.557774067,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9196,1783973027.595097065,1783973027.595473051,376.000,13:5f:b6:17:87:ce,-88,37,37,0x02,LE 1M
9197,1783973027.674390078,1783973027.674750090,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9198,1783973027.706688881,1783973027.707048893,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9199,1783973027.739125013,1783973027.739500999,376.000,13:5f:b6:17:87:ce,-84,37,37,0x02,LE 1M
9200,1783973027.819010019,1783973027.819370031,360.000,67:6d:ea:60:e2:68,-53,38,35,0x00,LE 1M
9201,1783973027.842190027,1783973027.842550039,360.000,67:6d:ea:60:e2:68,-60,39,35,0x00,LE 1M
9202,1783973027.950978041,1783973027.951338053,360.000,67:6d:ea:60:e2:68,-51,37,35,0x00,LE 1M
