numero_trame,temps_debut_s,temps_fin_s,duree_us,mac,rssi_dbm,canal,longueur_payload_octets,type_pdu,phy
1045,1784085272.317446947,1784085272.317750931,304.000,5d:9d:6f:a8:90:a8,-45,37,28,0x00,LE 1M
1046,1784085272.344841957,1784085272.345217943,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1047,1784085272.371716022,1784085272.372092009,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
1048,1784085272.433145046,1784085272.433424950,280.000,6c:8d:f0:9a:d6:f2,-75,37,25,0x00,LE 1M
1049,1784085272.482537031,1784085272.482816935,280.000,6c:8d:f0:9a:d6:f2,-77,38,25,0x00,LE 1M
1050,1784085272.498375893,1784085272.498655796,280.000,6c:8d:f0:9a:d6:f2,-77,39,25,0x00,LE 1M
1051,1784085272.538815975,1784085272.539191961,376.000,e0:90:b5:2d:f2:73,-45,37,37,0x00,LE 1M
1052,1784085272.566304922,1784085272.566680908,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1053,1784085272.592066050,1784085272.592345953,280.000,63:01:49:29:80:f1,-91,39,25,0x00,LE 1M
1054,1784085272.624382019,1784085272.624686003,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1055,1784085272.655855894,1784085272.656127930,272.000,41:5c:5e:03:51:8b,-75,38,24,0x00,LE 1M
1056,1784085272.682702065,1784085272.682974100,272.000,41:5c:5e:43:51:8b,-87,39,24,0x00,LE 1M
1057,1784085272.709568024,1784085272.709944010,376.000,e0:90:b5:2d:f2:73,-45,37,37,0x00,LE 1M
1058,1784085272.726874113,1784085272.727010012,136.000,inconnue,-48,38,7,0x07,LE 1M
1059,1784085272.764154911,1784085272.764290810,136.000,inconnue,-67,39,7,0x07,LE 1M
1060,1784085272.785947084,1784085272.786323071,376.000,e0:90:b5:2d:f2:73,-45,37,37,0x00,LE 1M
1061,1784085272.823679924,1784085272.823983908,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1062,1784085272.850516081,1784085272.850892067,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
1063,1784085272.882579088,1784085272.882858992,280.000,6c:8d:f0:9a:d6:f2,-75,37,25,0x00,LE 1M
1064,1784085272.909728050,1784085272.910104036,376.000,f6:7b:cc:3c:84:f1,-73,38,37,0x02,LE 1M
1065,1784085272.930988073,1784085272.931123972,136.000,inconnue,-68,39,7,0x07,LE 1M
1066,1784085272.957983971,1784085272.958359957,376.000,e0:90:b5:2d:f2:73,-45,37,37,0x00,LE 1M
1067,1784085272.979968071,1784085272.980344057,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1068,1784085272.997195005,1784085272.997570992,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
1069,1784085273.039180994,1784085273.039460897,280.000,63:01:49:29:80:f1,-81,37,25,0x00,LE 1M
1070,1784085273.058770895,1784085273.059146881,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1071,1784085273.091789961,1784085273.092061996,272.000,41:5c:5e:03:51:8b,-89,39,24,0x00,LE 1M
1072,1784085273.113797903,1784085273.114101887,304.000,5d:9d:6f:a8:90:a8,-45,37,28,0x00,LE 1M
1073,1784085273.145961046,1784085273.146265030,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1074,1784085273.188182116,1784085273.188486099,304.000,5d:9d:6f:a8:90:a8,-49,39,28,0x00,LE 1M
1075,1784085273.220577955,1784085273.220713854,136.000,inconnue,-48,37,7,0x07,LE 1M
1076,1784085273.247400045,1784085273.247776031,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1077,1784085273.285013914,1784085273.285389900,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1078,1784085273.306693077,1784085273.307069063,376.000,e0:90:b5:2d:f2:73,-45,37,37,0x00,LE 1M
1079,1784085273.333501101,1784085273.333781004,280.000,6c:8d:80:9a:d6:f2,-77,38,25,0x00,LE 1M
1080,1784085273.360270023,1784085273.360549927,280.000,6c:8d:f0:9a:d6:f2,-78,39,25,0x00,LE 1M
1081,1784085273.395030022,1784085273.395334005,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1082,1784085273.422780991,1784085273.422916889,136.000,inconnue,-48,38,7,0x07,LE 1M
1083,1784085273.449645042,1784085273.450021029,376.000,e0:90:b5:2d:f2:73,-49,39,37,0x00,LE 1M
1084,1784085273.481463909,1784085273.481743813,280.000,63:01:49:29:80:f1,-82,37,25,0x00,LE 1M
1085,1784085273.519273043,1784085273.519649029,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1086,1784085273.546008110,1784085273.546280146,272.000,41:5c:5e:03:51:8b,-87,39,24,0x00,LE 1M
1087,1784085273.572701931,1784085273.573077917,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1088,1784085273.604892015,1784085273.605268002,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1089,1784085273.631603003,1784085273.631978989,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1090,1784085273.663320065,1784085273.663511992,192.000,f6:8d:7e:ff:52:32,-65,37,14,0x02,LE 1M
1091,1784085273.705929041,1784085273.706064939,136.000,inconnue,-48,38,7,0x07,LE 1M
1092,1784085273.732821941,1784085273.732957840,136.000,inconnue,-68,39,7,0x07,LE 1M
1093,1784085273.754746914,1784085273.755050898,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1094,1784085273.776590109,1784085273.776894093,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1095,1784085273.808320999,1784085273.808696985,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1096,1784085273.840295076,1784085273.840671062,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1097,1784085273.872978926,1784085273.873354912,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1098,1784085273.899851084,1784085273.899986982,136.000,inconnue,-67,39,7,0x07,LE 1M
1099,1784085273.901191950,1784085273.901471853,280.000,63:01:49:29:80:f1,-81,37,25,0x00,LE 1M
1100,1784085273.917876005,1784085273.918179989,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1101,1784085273.960186958,1784085273.960490942,304.000,5d:9d:6f:a8:90:a8,-50,39,28,0x00,LE 1M
1102,1784085273.971692085,1784085273.971996069,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1103,1784085273.998383045,1784085273.998759031,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
1104,1784085274.025151968,1784085274.025527954,376.000,e0:90:b5:2d:f2:73,-51,39,37,0x00,LE 1M
1105,1784085274.057079077,1784085274.057455063,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1106,1784085274.091819048,1784085274.092091084,272.000,41:5c:5e:03:51:8b,-73,38,24,0x00,LE 1M
1107,1784085274.129055023,1784085274.129327059,272.000,43:5c:5e:03:51:8b,-88,39,24,0x00,LE 1M
1108,1784085274.161003113,1784085274.161379099,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1109,1784085274.192722082,1784085274.192857981,136.000,inconnue,-48,38,7,0x07,LE 1M
1110,1784085274.225200891,1784085274.225576878,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1111,1784085274.257702112,1784085274.258006096,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1112,1784085274.279032946,1784085274.279312849,280.000,6c:8d:f0:9a:d2:f2,-76,38,25,0x00,LE 1M
1113,1784085274.305860043,1784085274.306139946,280.000,6c:8d:f0:9a:d6:f2,-77,39,25,0x00,LE 1M
1114,1784085274.327497959,1784085274.327873945,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1115,1784085274.354326010,1784085274.354701996,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1116,1784085274.381119967,1784085274.381495953,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1117,1784085274.412595987,1784085274.412731886,136.000,inconnue,-48,37,7,0x07,LE 1M
1118,1784085274.439739943,1784085274.440115929,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1119,1784085274.470823050,1784085274.471199036,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1120,1784085274.508816004,1784085274.509191990,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1121,1784085274.535726070,1784085274.536102057,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1122,1784085274.567419052,1784085274.567610979,192.000,f4:44:cd:96:b4:c3,-92,39,14,0x02,LE 1M
1123,1784085274.604351044,1784085274.604655027,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1124,1784085274.636210918,1784085274.636514902,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1125,1784085274.662928104,1784085274.663208008,280.000,41:ab:00:f5:3b:aa,-92,39,25,0x00,LE 1M
1126,1784085274.695007086,1784085274.695142984,136.000,inconnue,-48,37,7,0x07,LE 1M
1127,1784085274.706907034,1784085274.707283020,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1128,1784085274.733733892,1784085274.734109879,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1129,1784085274.750313044,1784085274.750689030,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1130,1784085274.787970066,1784085274.788346052,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1131,1784085274.815145969,1784085274.815521955,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1132,1784085274.847132921,1784085274.847412825,280.000,6c:8d:f0:9a:d6:f2,-75,37,25,0x00,LE 1M
1133,1784085274.890479088,1784085274.890758991,280.000,6c:8d:f0:9a:d6:f2,-77,38,25,0x00,LE 1M
1134,1784085274.907825947,1784085274.908105850,280.000,6c:8d:f0:9a:d6:f2,-77,39,25,0x00,LE 1M
1135,1784085274.935204983,1784085274.935549021,344.000,e1:1f:39:f2:f8:45,-84,37,33,0x00,LE 1M
1136,1784085274.968544006,1784085274.968847990,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1137,1784085275.005707026,1784085275.006011009,304.000,5d:9d:6f:a8:90:a8,-50,39,28,0x00,LE 1M
1138,1784085275.032630920,1784085275.033006907,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1139,1784085275.064872026,1784085275.065248013,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1140,1784085275.091532946,1784085275.091804981,272.000,41:5c:5e:43:51:8b,-87,39,24,0x00,LE 1M
1141,1784085275.093054056,1784085275.093430042,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1142,1784085275.094033957,1784085275.094409943,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1143,1784085275.131444931,1784085275.131820917,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1144,1784085275.153237104,1784085275.153501034,264.000,68:df:e3:be:46:99,-81,37,23,0x02,LE 1M
1145,1784085275.195590973,1784085275.195966959,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1146,1784085275.224490881,1784085275.224682808,192.000,de:87:fd:43:ed:22,-89,39,14,0x02,LE 1M
1147,1784085275.252810001,1784085275.253113985,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1148,1784085275.284965038,1784085275.285341024,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1149,1784085275.297151089,1784085275.297430992,280.000,6c:8d:f0:9a:d6:f2,-78,39,25,0x00,LE 1M
1150,1784085275.335726023,1784085275.336102009,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1151,1784085275.362152100,1784085275.362528086,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1152,1784085275.390759945,1784085275.391135931,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1153,1784085275.392715931,1784085275.393019915,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1154,1784085275.415165901,1784085275.415469885,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1155,1784085275.452270985,1784085275.452543020,272.000,41:5c:5a:03:51:8b,-91,39,24,0x00,LE 1M
1156,1784085275.484842062,1784085275.485218048,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1157,1784085275.511615992,1784085275.511991978,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1158,1784085275.538914919,1784085275.539290905,376.000,e0:90:b5:2d:f2:73,-51,39,37,0x00,LE 1M
1159,1784085275.565704107,1784085275.565880060,176.000,41:6d:d3:6c:c8:f6,-44,37,12,0x03,LE 1M
1160,1784085275.592370033,1784085275.592674017,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1161,1784085275.624535084,1784085275.624839067,304.000,5d:9d:6f:a8:90:a8,-50,39,28,0x00,LE 1M
1162,1784085275.651344061,1784085275.651648045,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1163,1784085275.692028999,1784085275.692404985,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1164,1784085275.739502907,1784085275.739638805,136.000,inconnue,-67,39,7,0x07,LE 1M
1165,1784085275.768516064,1784085275.768795967,280.000,63:01:49:29:80:f1,-80,37,25,0x00,LE 1M
1166,1784085275.801371098,1784085275.801747084,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1167,1784085275.847723007,1784085275.848098993,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1168,1784085275.876658916,1784085275.877034903,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1169,1784085275.906284094,1784085275.906588078,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1170,1784085275.933559895,1784085275.933863878,304.000,5d:9d:6f:a8:90:a8,-50,39,28,0x00,LE 1M
1171,1784085275.965837002,1784085275.965972900,136.000,inconnue,-48,37,7,0x07,LE 1M
1172,1784085276.008209944,1784085276.008585930,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1173,1784085276.040817022,1784085276.041193008,376.000,e0:90:b5:2d:f2:73,-51,39,37,0x00,LE 1M
1174,1784085276.067399979,1784085276.067679882,280.000,6c:8d:f0:9a:d6:f2,-75,37,25,0x00,LE 1M
1175,1784085276.099117994,1784085276.099397898,280.000,6c:8d:f1:1a:d6:f2,-77,38,25,0x00,LE 1M
1176,1784085276.120688915,1784085276.120968819,280.000,6c:8d:f0:9a:d6:f2,-77,39,25,0x00,LE 1M
1177,1784085276.147638083,1784085276.148014069,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1178,1784085276.169354916,1784085276.169730902,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1179,1784085276.197154999,1784085276.197290897,136.000,inconnue,-67,39,7,0x07,LE 1M
1180,1784085276.223786116,1784085276.224090099,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1181,1784085276.224834919,1784085276.225138903,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1182,1784085276.251534939,1784085276.251814842,280.000,63:01:49:2f:80:f1,-89,39,25,0x00,LE 1M
1183,1784085276.283843040,1784085276.284219027,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1184,1784085276.310710907,1784085276.311086893,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1185,1784085276.337398052,1784085276.337774038,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1186,1784085276.344285965,1784085276.344558001,272.000,41:5c:5e:03:51:8b,-81,37,24,0x00,LE 1M
1187,1784085276.371470928,1784085276.371742964,272.000,0c:0a:02:1a:01:02,-74,38,24,0x03,LE 1M
1188,1784085276.384306908,1784085276.384578943,272.000,41:5c:5e:03:51:8f,-88,39,24,0x00,LE 1M
1189,1784085276.385911942,1784085276.386287928,376.000,f6:7b:cc:3c:84:f1,-80,37,37,0x02,LE 1M
1190,1784085276.421983957,1784085276.422359943,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1191,1784085276.455610037,1784085276.455745935,136.000,inconnue,-66,39,7,0x07,LE 1M
1192,1784085276.487646103,1784085276.488022089,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1193,1784085276.523477077,1784085276.523853064,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1194,1784085276.566286087,1784085276.566590071,304.000,5d:9d:6f:a8:90:a8,-50,39,28,0x00,LE 1M
1195,1784085276.593453884,1784085276.593829870,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1196,1784085276.620213032,1784085276.620348930,136.000,inconnue,-48,38,7,0x07,LE 1M
1197,1784085276.641745090,1784085276.641880989,136.000,inconnue,-66,39,7,0x07,LE 1M
1198,1784085276.664163113,1784085276.664539099,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1199,1784085276.691704988,1784085276.692008972,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1200,1784085276.718487024,1784085276.718863010,376.000,e0:90:b5:2d:f2:73,-51,39,37,0x00,LE 1M
1201,1784085276.750345945,1784085276.750617981,272.000,41:5c:5e:03:51:8b,-82,37,24,0x00,LE 1M
1202,1784085276.782176018,1784085276.782448053,272.000,41:5c:5e:03:51:8b,-74,38,24,0x00,LE 1M
1203,1784085276.810364962,1784085276.810500860,136.000,inconnue,-67,39,7,0x07,LE 1M
1204,1784085276.838996887,1784085276.839372873,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1205,1784085276.856744051,1784085276.857120037,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
1206,1784085276.885215998,1784085276.885591984,376.000,e0:90:b5:2d:f2:73,-51,39,37,0x00,LE 1M
1207,1784085276.917423010,1784085276.917614937,192.000,f6:8d:7e:ff:52:32,-65,37,14,0x02,LE 1M
1208,1784085276.939198971,1784085276.939574957,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1209,1784085276.971282005,1784085276.971585989,304.000,5d:9d:6f:a8:90:a8,-50,39,28,0x00,LE 1M
1210,1784085276.992995024,1784085276.993299007,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1211,1784085277.014611006,1784085277.014914989,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1212,1784085277.062139988,1784085277.062419891,280.000,6c:8d:f0:9a:d6:f2,-87,39,25,0x00,LE 1M
1213,1784085277.093882084,1784085277.094017982,136.000,inconnue,-48,37,7,0x07,LE 1M
1214,1784085277.126877069,1784085277.127253056,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1215,1784085277.150814056,1784085277.151093960,280.000,63:01:49:29:80:f1,-91,39,25,0x00,LE 1M
1216,1784085277.172492027,1784085277.172868013,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1217,1784085277.220598936,1784085277.220870972,272.000,41:5c:5e:03:51:8b,-73,38,24,0x00,LE 1M
1218,1784085277.242217064,1784085277.242489100,272.000,41:5c:5e:03:51:8b,-90,39,24,0x00,LE 1M
1219,1784085277.274202108,1784085277.274338007,136.000,inconnue,-48,37,7,0x07,LE 1M
1220,1784085277.300761938,1784085277.301065922,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1221,1784085277.334065914,1784085277.334369898,304.000,5d:9d:6f:a8:90:a8,-50,39,28,0x00,LE 1M
1222,1784085277.357438087,1784085277.357742071,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1223,1784085277.392690897,1784085277.393066883,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1224,1784085277.430421114,1784085277.430701017,280.000,6c:8d:f0:9a:d6:f2,-78,39,25,0x00,LE 1M
1225,1784085277.457627058,1784085277.458003044,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1226,1784085277.489550114,1784085277.489926100,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1227,1784085277.506313086,1784085277.506689072,376.000,e0:90:b5:2d:f2:73,-51,39,37,0x00,LE 1M
1228,1784085277.527987003,1784085277.528122902,136.000,inconnue,-48,37,7,0x07,LE 1M
1229,1784085277.555165052,1784085277.555469036,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1230,1784085277.576905012,1784085277.577208996,304.000,5d:9d:6f:a8:90:a8,-50,39,28,0x00,LE 1M
1231,1784085277.604290009,1784085277.604569912,280.000,63:01:49:29:80:f1,-82,37,25,0x00,LE 1M
1232,1784085277.636115074,1784085277.636394978,280.000,63:01:49:29:80:f1,-91,38,25,0x00,LE 1M
1233,1784085277.657876968,1784085277.658252954,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1234,1784085277.684897900,1784085277.685273886,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1235,1784085277.717499971,1784085277.717772007,272.000,41:5c:5e:03:59:8b,-73,38,24,0x00,LE 1M
1236,1784085277.749645948,1784085277.750021935,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1237,1784085277.776384115,1784085277.776760101,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1238,1784085277.808469057,1784085277.808845043,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1239,1784085277.835592985,1784085277.835728884,136.000,inconnue,-66,39,7,0x07,LE 1M
1240,1784085277.863028049,1784085277.863404036,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1241,1784085277.889763117,1784085277.890067101,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1242,1784085277.917458057,1784085277.917834044,376.000,e0:90:b5:2d:f2:73,-51,39,37,0x00,LE 1M
1243,1784085277.944066048,1784085277.944345951,280.000,6c:8d:f0:9a:d6:f2,-75,37,25,0x00,LE 1M
1244,1784085277.965740919,1784085277.966020823,280.000,6c:8f:f0:9a:d6:f2,-75,38,25,0x00,LE 1M
1245,1784085277.993098974,1784085277.993378878,280.000,6c:8d:f0:9a:d6:f2,-78,39,25,0x00,LE 1M
1246,1784085278.010406971,1784085278.010542870,136.000,inconnue,-48,37,7,0x07,LE 1M
1247,1784085278.033773899,1784085278.034149885,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1248,1784085278.070709944,1784085278.071053982,344.000,e1:1f:39:f2:f8:45,-82,39,33,0x00,LE 1M
1249,1784085278.110614061,1784085278.110886097,272.000,41:5c:5e:03:51:8b,-82,37,24,0x00,LE 1M
1250,1784085278.137337923,1784085278.137609959,272.000,41:5c:5e:03:55:8b,-74,38,24,0x00,LE 1M
1251,1784085278.169203997,1784085278.169476032,272.000,41:5c:5e:03:59:8b,-92,39,24,0x00,LE 1M
1252,1784085278.201890945,1784085278.202082872,192.000,fb:6d:cd:74:f9:a9,-75,37,14,0x02,LE 1M
1253,1784085278.223520041,1784085278.223896027,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1254,1784085278.262151003,1784085278.262526989,376.000,e0:90:b5:2d:f2:73,-51,39,37,0x00,LE 1M
1255,1784085278.300086021,1784085278.300221920,136.000,inconnue,-48,37,7,0x07,LE 1M
1256,1784085278.338676929,1784085278.339052916,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1257,1784085278.371073961,1784085278.371449947,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1258,1784085278.404824018,1784085278.405200005,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1259,1784085278.442485094,1784085278.442861080,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1260,1784085278.480263948,1784085278.480567932,304.000,5d:9d:6f:a8:90:a8,-50,39,28,0x00,LE 1M
1261,1784085278.497356892,1784085278.497660875,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1262,1784085278.544536114,1784085278.544672012,136.000,inconnue,-48,38,7,0x07,LE 1M
1263,1784085278.571439028,1784085278.571718931,280.000,6c:8d:f0:9a:d6:f2,-78,39,25,0x00,LE 1M
1264,1784085278.599471092,1784085278.599750996,280.000,63:01:49:29:80:f1,-84,37,25,0x00,LE 1M
1265,1784085278.624361992,1784085278.624737978,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1266,1784085278.650968075,1784085278.651344061,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1267,1784085278.689155102,1784085278.689291000,136.000,inconnue,-48,37,7,0x07,LE 1M
1268,1784085278.726051092,1784085278.726355076,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1269,1784085278.763577938,1784085278.763953924,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1270,1784085278.795989037,1784085278.796365023,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1271,1784085278.828430891,1784085278.828806877,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1272,1784085278.845304012,1784085278.845679998,376.000,e0:90:b5:2d:f2:73,-51,39,37,0x00,LE 1M
1273,1784085278.879498005,1784085278.879633904,136.000,inconnue,-48,37,7,0x07,LE 1M
1274,1784085278.895982981,1784085278.896311045,328.000,6c:cb:f0:9a:d6:12,-80,38,31,0x00,LE 1M
1275,1784085278.922533989,1784085278.922813892,280.000,6c:8d:f0:9a:d6:f2,-78,39,25,0x00,LE 1M
1276,1784085278.949645042,1784085278.950021029,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1277,1784085278.992548943,1784085278.992852926,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1278,1784085279.067012072,1784085279.067316055,304.000,5d:9d:6f:a8:90:a8,-50,39,28,0x00,LE 1M
1279,1784085279.104518890,1784085279.104822874,304.000,5d:9d:6f:a8:90:a8,-46,37,28,0x00,LE 1M
1280,1784085279.142433882,1784085279.142705917,272.000,40:dc:5e:03:51:8b,-74,38,24,0x00,LE 1M
1281,1784085279.166438103,1784085279.166814089,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
1282,1784085279.188077927,1784085279.188453913,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1283,1784085279.220166922,1784085279.220542908,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
1284,1784085279.247319937,1784085279.247455835,136.000,inconnue,-66,39,7,0x07,LE 1M
1285,1784085279.280476093,1784085279.280852079,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1286,1784085279.313553095,1784085279.313857079,304.000,5d:9d:6f:a8:90:a8,-46,38,28,0x00,LE 1M
1287,1784085279.331141949,1784085279.331445932,304.000,5d:9d:6f:a8:90:a8,-50,39,28,0x00,LE 1M
1288,1784085279.363214016,1784085279.363590002,376.000,e0:90:b5:2d:f2:73,-46,37,37,0x00,LE 1M
1289,1784085279.400079012,1784085279.400214911,136.000,inconnue,-48,38,7,0x07,LE 1M
