numero;timestamp_s;temps_relatif_s;mac;longueur_payload_octets;type_pdu;rssi_brut_dbm;rssi_calibre_dbm;offset_db;canal;duree_estimee_us;timestamp_fin_s;intervalle_ms;company_id;donnees_brutes;uuid_cible;major_cible;minor_cible
202;1784645853.871620893;31.165029;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645853.871964931;221.521;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
203;1784645854.147773981;31.441182;79:77:6a:2e:8d:1c;33;0x00;-64;-64.00;0.00;38;344.000;1784645854.148118019;276.153;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
204;1784645854.181509972;31.474918;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645854.181854010;33.736;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
205;1784645854.424773932;31.718182;79:77:6a:2e:8d:1c;33;0x00;-64;-64.00;0.00;38;344.000;1784645854.425117970;243.264;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
206;1784645854.464129925;31.757538;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645854.464473963;39.356;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
207;1784645854.720523119;32.013931;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645854.720867157;256.393;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
208;1784645855.141979933;32.435388;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645855.142323971;421.457;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
209;1784645855.462934971;32.756343;79:77:6a:2e:8d:1c;33;0x00;-65;-65.00;0.00;38;344.000;1784645855.463279009;320.955;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
210;1784645855.485016108;32.778424;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645855.485360146;22.081;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
211;1784645855.675415039;32.968823;79:77:6a:2e:8d:1c;33;0x00;-64;-64.00;0.00;38;344.000;1784645855.675759077;190.399;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
212;1784645855.708564997;33.001973;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645855.708909035;33.150;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
213;1784645855.935751915;33.229160;79:77:6a:2e:8d:1c;33;0x00;-64;-64.00;0.00;38;344.000;1784645855.936095953;227.187;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
214;1784645855.964590073;33.257998;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645855.964934111;28.838;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
215;1784645856.184180975;33.477589;79:77:6a:2e:8d:1c;33;0x00;-64;-64.00;0.00;38;344.000;1784645856.184525013;219.591;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
216;1784645856.211934090;33.505342;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645856.212278128;27.753;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
217;1784645856.449104071;33.742512;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645856.449448109;237.170;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
218;1784645856.743849039;34.037257;79:77:6a:2e:8d:1c;33;0x00;-73;-73.00;0.00;39;344.000;1784645856.744193077;294.745;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
219;1784645857.075726032;34.369134;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;37;344.000;1784645857.076070070;331.877;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
220;1784645857.109607935;34.403016;79:77:6a:2e:8d:1c;33;0x00;-65;-65.00;0.00;38;344.000;1784645857.109951973;33.882;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
221;1784645857.153042078;34.446450;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645857.153386116;43.434;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
222;1784645857.362109900;34.655518;79:77:6a:2e:8d:1c;33;0x00;-69;-69.00;0.00;38;344.000;1784645857.362453938;209.068;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
223;1784645857.401670933;34.695079;79:77:6a:2e:8d:1c;33;0x00;-71;-71.00;0.00;39;344.000;1784645857.402014971;39.561;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
224;1784645857.879870892;35.173279;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645857.880214930;478.200;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
225;1784645857.915231943;35.208640;79:77:6a:2e:8d:1c;33;0x00;-71;-71.00;0.00;39;344.000;1784645857.915575981;35.361;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
226;1784645858.194369078;35.487777;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;37;344.000;1784645858.194713116;279.137;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
227;1784645858.266591072;35.559999;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645858.266935110;72.222;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
228;1784645858.437937975;35.731346;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645858.438282013;171.347;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
229;1784645858.481664896;35.775073;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645858.482008934;43.727;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
230;1784645858.746725082;36.040133;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;38;344.000;1784645858.747069120;265.060;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
231;1784645858.770436049;36.063844;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645858.770780087;23.711;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
232;1784645859.354259014;36.647667;79:77:6a:2e:8d:1c;33;0x00;-72;-72.00;0.00;37;344.000;1784645859.354603052;583.823;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
233;1784645859.380182981;36.673591;79:77:6a:2e:8d:1c;33;0x00;-69;-69.00;0.00;38;344.000;1784645859.380527020;25.924;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
234;1784645859.392008066;36.685416;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645859.392352104;11.825;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
235;1784645859.596596003;36.890004;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;37;344.000;1784645859.596940041;204.588;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
236;1784645859.616668940;36.910077;79:77:6a:2e:8d:1c;33;0x00;-65;-65.00;0.00;38;344.000;1784645859.617012978;20.073;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
237;1784645859.639894962;36.933303;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645859.640239000;23.226;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
238;1784645859.879698992;37.173107;79:77:6a:2e:8d:1c;33;0x00;-71;-71.00;0.00;37;344.000;1784645859.880043030;239.804;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
239;1784645859.907394886;37.200803;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;38;344.000;1784645859.907738924;27.696;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
240;1784645859.939858913;37.233267;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645859.940202951;32.464;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
241;1784645860.179331064;37.472739;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;39;344.000;1784645860.179675102;239.472;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
242;1784645860.517332077;37.810740;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645860.517676115;338.001;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
243;1784645860.731955051;38.025363;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;38;344.000;1784645860.732299089;214.623;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
244;1784645860.734004974;38.027413;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645860.734349012;2.050;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
245;1784645861.027324915;38.320733;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645861.027668953;293.320;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
246;1784645861.055290937;38.348699;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645861.055634975;27.966;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
247;1784645861.331475019;38.624883;79:77:6a:2e:8d:1c;33;0x00;-70;-70.00;0.00;37;344.000;1784645861.331819057;276.184;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
248;1784645861.360301018;38.653709;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645861.360645056;28.826;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
249;1784645861.389379025;38.682787;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645861.389723063;29.078;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
250;1784645861.590991020;38.884399;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645861.591335058;201.612;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
251;1784645861.626574039;38.919982;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645861.626918077;35.583;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
252;1784645861.873718977;39.167127;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645861.874063015;247.145;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
253;1784645862.202003002;39.495411;79:77:6a:2e:8d:1c;33;0x00;-70;-70.00;0.00;37;344.000;1784645862.202347040;328.284;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
254;1784645862.220640898;39.514049;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645862.220984936;18.638;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
255;1784645862.280076027;39.573484;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645862.280420065;59.435;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
256;1784645862.487220049;39.780628;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645862.487564087;207.144;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
257;1784645862.489048004;39.782456;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645862.489392042;1.828;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
258;1784645862.765414000;40.058822;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645862.765758038;276.366;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
259;1784645862.794653893;40.088062;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645862.794997931;29.240;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
260;1784645863.043282032;40.336690;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;38;344.000;1784645863.043626070;248.628;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
261;1784645863.077574968;40.370983;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645863.077919006;34.293;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
262;1784645863.327543020;40.620951;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645863.327887058;249.968;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
263;1784645863.641330004;40.934738;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645863.641674042;313.787;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
264;1784645863.669655085;40.963063;79:77:6a:2e:8d:1c;33;0x00;-69;-69.00;0.00;39;344.000;1784645863.669999123;28.325;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
265;1784645863.855314970;41.148723;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645863.855659008;185.660;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
266;1784645863.857095003;41.150503;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645863.857439041;1.780;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
267;1784645864.147918940;41.441327;79:77:6a:2e:8d:1c;33;0x00;-69;-69.00;0.00;39;344.000;1784645864.148262978;290.824;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
268;1784645864.465426922;41.758835;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645864.465770960;317.508;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
269;1784645864.756690025;42.050098;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;38;344.000;1784645864.757034063;291.263;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
270;1784645864.796583891;42.089992;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645864.796927929;39.894;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
271;1784645865.021173000;42.314581;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645865.021517038;224.589;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
272;1784645865.318387985;42.611796;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645865.318732023;297.215;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
273;1784645865.353507042;42.646915;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;39;344.000;1784645865.353851080;35.119;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
274;1784645865.607479095;42.900887;79:77:6a:2e:8d:1c;33;0x00;-70;-70.00;0.00;37;344.000;1784645865.607823133;253.972;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
275;1784645865.642585993;42.935994;79:77:6a:2e:8d:1c;33;0x00;-67;-67.00;0.00;38;344.000;1784645865.642930031;35.107;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
276;1784645865.666651011;42.960059;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645865.666995049;24.065;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
277;1784645865.896004915;43.189413;79:77:6a:2e:8d:1c;33;0x00;-69;-69.00;0.00;39;344.000;1784645865.896348953;229.354;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
278;1784645866.271123886;43.564532;79:77:6a:2e:8d:1c;33;0x00;-68;-68.00;0.00;39;344.000;1784645866.271467924;375.119;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
279;1784645866.463768005;43.757176;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645866.464112043;192.644;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
280;1784645866.491117001;43.784525;79:77:6a:2e:8d:1c;33;0x00;-69;-69.00;0.00;39;344.000;1784645866.491461039;27.349;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
281;1784645866.751996994;44.045405;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645866.752341032;260.880;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
282;1784645866.785010099;44.078418;79:77:6a:2e:8d:1c;33;0x00;-69;-69.00;0.00;39;344.000;1784645866.785354137;33.013;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
283;1784645867.047986031;44.341394;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645867.048330069;262.976;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
284;1784645867.080204964;44.373613;79:77:6a:2e:8d:1c;33;0x00;-70;-70.00;0.00;39;344.000;1784645867.080549002;32.219;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
285;1784645867.313155890;44.606564;79:77:6a:2e:8d:1c;33;0x00;-70;-70.00;0.00;39;344.000;1784645867.313499928;232.951;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
286;1784645867.599080086;44.892488;79:77:6a:2e:8d:1c;33;0x00;-66;-66.00;0.00;38;344.000;1784645867.599424124;285.924;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
287;1784645867.611638069;44.905046;79:77:6a:2e:8d:1c;33;0x00;-69;-69.00;0.00;39;344.000;1784645867.611982107;12.558;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
288;1784645868.153604031;45.447012;79:77:6a:2e:8d:1c;33;0x00;-70;-59.29;10.71;38;344.000;1784645868.153948069;541.966;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
289;1784645868.186809063;45.480217;79:77:6a:2e:8d:1c;33;0x00;-68;-57.29;10.71;39;344.000;1784645868.187153101;33.205;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
290;1784645868.441705942;45.735114;79:77:6a:2e:8d:1c;33;0x00;-68;-57.29;10.71;38;344.000;1784645868.442049980;254.897;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
291;1784645868.458811998;45.752220;79:77:6a:2e:8d:1c;33;0x00;-69;-58.29;10.71;39;344.000;1784645868.459156036;17.106;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
292;1784645868.747565985;46.040974;79:77:6a:2e:8d:1c;33;0x00;-66;-55.29;10.71;38;344.000;1784645868.747910023;288.754;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
293;1784645868.768759012;46.062167;79:77:6a:2e:8d:1c;33;0x00;-67;-56.29;10.71;39;344.000;1784645868.769103050;21.193;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
294;1784645869.014420986;46.307829;79:77:6a:2e:8d:1c;33;0x00;-65;-54.29;10.71;39;344.000;1784645869.014765024;245.662;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
295;1784645869.307478905;46.600887;79:77:6a:2e:8d:1c;33;0x00;-68;-57.29;10.71;39;344.000;1784645869.307822943;293.058;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
296;1784645869.591344118;46.884752;79:77:6a:2e:8d:1c;33;0x00;-67;-56.29;10.71;38;344.000;1784645869.591688156;283.865;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
297;1784645869.873583078;47.166991;79:77:6a:2e:8d:1c;33;0x00;-69;-58.29;10.71;39;344.000;1784645869.873927116;282.239;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
298;1784645870.149554968;47.442963;79:77:6a:2e:8d:1c;33;0x00;-74;-63.29;10.71;37;344.000;1784645870.149899006;275.972;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
299;1784645870.204097986;47.497506;79:77:6a:2e:8d:1c;33;0x00;-66;-55.29;10.71;39;344.000;1784645870.204442024;54.543;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
300;1784645870.755563021;48.048971;79:77:6a:2e:8d:1c;33;0x00;-66;-55.29;10.71;39;344.000;1784645870.755907059;551.465;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
301;1784645871.023200035;48.316608;79:77:6a:2e:8d:1c;49;0x00;-70;-59.29;10.71;38;472.000;1784645871.023672104;267.637;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
302;1784645871.040728092;48.334136;79:77:6a:2e:8d:1c;33;0x00;-66;-55.29;10.71;39;344.000;1784645871.041072130;17.528;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
