device_id;uuid_principal;adresse_mac;nombre_trames;temps_exposition_rf_s;taux_occupation_percent;puissance_moyenne_nw;energie_totale_nj;indice_tempo;niveau_tempo
Appareil_024;apple:appareil apple ble:7f:3d:22:8e:79:9d;7f:3d:22:8e:79:9d;1;0.00026399999999999997;2.399433892354492e-05;0.001995262314968883;5.26749251151785e-07;0.11296311574844414;VERT
Appareil_025;00112233-445b-6677-8899-aabbdc5dedeb;5b:d0:82:a8:7f:9a;1;0.000368;3.344665425706262e-05;0.1584893192461111;5.8324069482568874e-05;7.942865962305555;VERT
Appareil_026;apple:appareil apple ble:16:35:75:41:2a:1a;16:35:75:41:2a:1a;1;0.00028;2.5448541282547647e-05;0.001995262314968883;5.586734481912871e-07;0.11376311574844414;VERT
Appareil_027;apple:appareil apple ble:7f:3d:a2:88:79:9d;7f:3d:a2:88:79:9d;14;0.0036959999999999996;0.0003359207449296289;0.004169493563735355;1.541044821156587e-05;0.39327467818676776;VERT
Appareil_028;apple:appareil apple ble:ee:60:7b:98:78:c6;ee:60:7b:98:78:c6;1;0.000176;1.599622594902995e-05;0.0012589254117941662;2.215708724757732e-07;0.07174627058970831;VERT
Appareil_029;apple:appareil apple ble:4f:2d:cc:dd:4a:1d;4f:2d:cc:dd:4a:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.025118864315095822;6.0285274356229975e-06;1.2679432157547912;VERT
Appareil_030;apple:appareil apple ble:ee:60:7b:98:38:86;ee:60:7b:98:38:86;1;0.000192;1.7450428308032674e-05;0.0012589254117941662;2.4171367906447987e-07;0.0725462705897083;VERT
Appareil_031;apple:appareil apple ble:e8:b7:17:7f:a4:cf;e8:b7:17:7f:a4:cf;1;0.000192;1.7450428308032674e-05;0.006309573444801942;1.211438101401973e-06;0.3250786722400971;VERT
Appareil_032;apple:appareil apple ble:55:b1:c0:32:ed:5e;55:b1:c0:32:ed:5e;1;0.000288;2.617564246204901e-05;0.001995262314968883;5.746355467110382e-07;0.11416311574844415;VERT
Appareil_033;apple:appareil apple ble:4d:2e:4c:dd:5c:1d;4d:2e:4c:dd:5c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.0031622776601683794;7.58946638440411e-07;0.17011388300841898;VERT
Appareil_034;apple:appareil apple ble:77:3d:75:41:2a:3a;77:3d:75:41:2a:3a;1;0.000536;4.8715779026591205e-05;0.001995262314968883;1.069460600823321e-06;0.12656311574844414;VERT
Appareil_035;apple:appareil apple ble:4f:2d:cc:dd:4c:2d;4f:2d:cc:dd:4c:2d;1;0.00023999999999999998;2.1813035385040837e-05;0.012589254117941661;3.021420988305999e-06;0.6414627058970831;VERT
Appareil_036;apple:appareil apple ble:ee:60:7b:99:38:c6;ee:60:7b:99:38:c6;1;0.000192;1.7450428308032674e-05;0.0025118864315095825;4.822821948498397e-07;0.13519432157547911;VERT
Appareil_037;apple:appareil apple ble:4f:ed:cc:5d:4c:1d;4f:ed:cc:5d:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.01;2.4e-06;0.512;VERT
Appareil_038;apple:appareil apple ble:76:3d:75:41:2a:12;76:3d:75:41:2a:12;1;0.00028;2.5448541282547647e-05;0.00794328234724282;2.22411905722799e-06;0.4111641173621411;VERT
Appareil_039;apple:appareil apple ble:4f:2f:cc:dd:4c:1d;4f:2f:cc:dd:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.05011872336272715;1.2028493607054515e-05;2.5179361681363575;VERT
Appareil_040;apple:appareil apple ble:4f:25:cc:dd:4c:1d;4f:25:cc:dd:4c:1d;2;0.00047999999999999996;4.3626070770081675e-05;0.009915001815073038;4.759200871235059e-06;0.5197500907536519;VERT
Appareil_041;apple:appareil apple ble:4f:2d:ec:8d:4c:1d;4f:2d:ec:8d:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.003981071705534969;9.554572093283927e-07;0.21105358527674845;VERT
Appareil_042;apple:appareil apple ble:4f:2d:cc:dd:4c:3d;4f:2d:cc:dd:4c:3d;2;0.00047999999999999996;4.3626070770081675e-05;0.005629462705897083;2.7021420988305996e-06;0.30547313529485415;VERT
Appareil_043;apple:appareil apple ble:72:7d:80:9b:92:72;72:7d:80:9b:92:72;1;0.000272;2.4721440103046284e-05;0.001;2.72e-07;0.0636;VERT
Appareil_044;apple:appareil apple ble:4f:2d:ca:dd:4c:19;4f:2d:ca:dd:4c:19;1;0.00023999999999999998;2.1813035385040837e-05;0.001995262314968883;4.788629555925319e-07;0.11176311574844414;VERT
Appareil_045;apple:appareil apple ble:5f:3d:a2:88:79:9d;5f:3d:a2:88:79:9d;1;0.00026399999999999997;2.399433892354492e-05;0.0031622776601683794;8.348413022844521e-07;0.17131388300841896;VERT
Appareil_046;apple:appareil apple ble:c0:0d:c5:9f:e2:af;c0:0d:c5:9f:e2:af;1;0.00034399999999999996;3.126535071855853e-05;0.1;3.44e-05;5.0172;VERT
Appareil_047;apple:appareil apple ble:7a:35:7d:41:2a:1a;7a:35:7d:41:2a:1a;1;0.000536;4.8715779026591205e-05;0.003981071705534969;2.1338544341667436e-06;0.22585358527674845;VERT
Appareil_048;apple:appareil apple ble:4f:2d:c8:dd:4c:1d;4f:2d:c8:dd:4c:1d;2;0.00047999999999999996;4.3626070770081675e-05;0.0010266268232592241;4.927808751644276e-07;0.07533134116296121;VERT
Appareil_049;apple:appareil apple ble:73:fc:82:9b:92:72;73:fc:82:9b:92:72;1;0.00028;2.5448541282547647e-05;0.0006309573444801943;1.7666805645445437e-07;0.04554786722400971;VERT
Appareil_050;apple:appareil apple ble:f5:39:fe:e8:f2:89;f5:39:fe:e8:f2:89;1;0.000376;3.417375543656398e-05;0.05011872336272715;1.8844639984385407e-05;2.5247361681363576;VERT
Appareil_051;apple:appareil apple ble:e9:b7:17:7f:a4:cf;e9:b7:17:7f:a4:cf;10;0.00192;0.00017450428308032673;0.004933805745823085;9.472907031980323e-06;0.34269028729115425;VERT
Appareil_052;apple:appareil apple ble:c3:a4:a0:7b:65:fc;c3:a4:a0:7b:65:fc;1;0.00034399999999999996;3.126535071855853e-05;0.006309573444801942;2.170493265011868e-06;0.3326786722400971;VERT
Appareil_053;apple:appareil apple ble:49:2d:cc:cd:4c:1d;49:2d:cc:cd:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.001995262314968883;4.788629555925319e-07;0.11176311574844414;VERT
Appareil_054;apple:appareil apple ble:55:b1:c8:32:ed:be;55:b1:c8:32:ed:be;1;0.000272;2.4721440103046284e-05;0.003981071705534969;1.0828515039055117e-06;0.21265358527674844;VERT
Appareil_055;apple:appareil apple ble:4f:25:cc:dd:4c:19;4f:25:cc:dd:4c:19;1;0.00023999999999999998;2.1813035385040837e-05;0.0012589254117941662;3.021420988305999e-07;0.0749462705897083;VERT
Appareil_056;apple:appareil apple ble:4f:2d:cc:dd:4c:19;4f:2d:cc:dd:4c:19;2;0.00047999999999999996;4.3626070770081675e-05;0.07943282347242822;3.812775526676554e-05;3.9956411736214106;VERT
Appareil_057;apple:appareil apple ble:76:35:75:41:2c:1a;76:35:75:41:2c:1a;1;0.00028;2.5448541282547647e-05;0.0012589254117941662;3.524991153023665e-07;0.07694627058970831;VERT
Appareil_058;apple:appareil apple ble:d3:c4:a0:7b:65:fc;d3:c4:a0:7b:65:fc;1;0.00035999999999999997;3.271955307756126e-05;0.006309573444801942;2.2714464401286993e-06;0.33347867224009714;VERT
Appareil_059;apple:appareil apple ble:c0:2d:c5:9b:e2:af;c0:2d:c5:9b:e2:af;1;0.00034399999999999996;3.126535071855853e-05;0.06309573444801943;2.1704932650118682e-05;3.1719867224009715;VERT
Appareil_060;apple:appareil apple ble:55:b2:c8:3e:ed:1e;55:b2:c8:3e:ed:1e;1;0.000288;2.617564246204901e-05;0.003981071705534969;1.146548651194071e-06;0.21345358527674846;VERT
Appareil_061;apple:appareil apple ble:76:35:45:41:2a:1a;76:35:45:41:2a:1a;1;0.00028;2.5448541282547647e-05;0.001995262314968883;5.586734481912871e-07;0.11376311574844414;VERT
Appareil_062;apple:appareil apple ble:55:b1:c8:22:ed:5e;55:b1:c8:22:ed:5e;1;0.000272;2.4721440103046284e-05;0.003981071705534969;1.0828515039055117e-06;0.21265358527674844;VERT
Appareil_063;apple:appareil apple ble:f3:25:fe:8d:e0:99;f3:25:fe:8d:e0:99;1;0.000192;1.7450428308032674e-05;0.0003981071705534969;7.643657674627141e-08;0.02950535852767485;VERT
Appareil_064;apple:appareil apple ble:70:7c:80:8b:92:72;70:7c:80:8b:92:72;1;0.000272;2.4721440103046284e-05;0.001;2.72e-07;0.0636;VERT
Appareil_065;apple:appareil apple ble:4f:2d:cd:dd:4c:1d;4f:2d:cd:dd:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.0006309573444801943;1.5142976267524663e-07;0.04354786722400971;VERT
Appareil_066;apple:appareil apple ble:4f:1d:ce:dd:4c:1d;4f:1d:ce:dd:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.012589254117941661;3.021420988305999e-06;0.6414627058970831;VERT
Appareil_067;apple:appareil apple ble:4f:2d:cc:d9:4c:1d;4f:2d:cc:d9:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.06309573444801943;1.514297626752466e-05;3.1667867224009716;VERT
Appareil_068;apple:appareil apple ble:76:35:74:41:2a:1a;76:35:74:41:2a:1a;1;0.00028;2.5448541282547647e-05;0.0025118864315095825;7.03328200822683e-07;0.13959432157547913;VERT
Appareil_069;apple:appareil apple ble:76:35:b5:41:2a:1a;76:35:b5:41:2a:1a;1;0.00028;2.5448541282547647e-05;0.001;2.8e-07;0.064;VERT
Appareil_070;apple:appareil apple ble:4f:2c:cc:dd:54:1c;4f:2c:cc:dd:54:1c;1;0.00023999999999999998;2.1813035385040837e-05;0.025118864315095822;6.0285274356229975e-06;1.2679432157547912;VERT
Appareil_071;apple:appareil apple ble:56:35:75:41:2a:1a;56:35:75:41:2a:1a;2;0.00056;5.0897082565095295e-05;0.002578769987568631;1.4441111930384334e-06;0.15693849937843152;VERT
Appareil_072;apple:appareil apple ble:76:35:73:41:2a:1a;76:35:73:41:2a:1a;1;0.00028;2.5448541282547647e-05;0.0012589254117941662;3.524991153023665e-07;0.07694627058970831;VERT
Appareil_073;apple:appareil apple ble:;;2;0.000672;6.107649907811435e-05;0.08154786722400972;5.834297626752466e-05;4.110993361200486;VERT
Appareil_074;apple:appareil apple ble:ee:60:7b:98:38:de;ee:60:7b:98:38:de;1;0.000192;1.7450428308032674e-05;0.003981071705534969;7.643657674627141e-07;0.20865358527674846;VERT
Appareil_075;apple:appareil apple ble:32:7c:80:9b:92:72;32:7c:80:9b:92:72;1;0.000272;2.4721440103046284e-05;0.0005011872336272714;1.3632292754661783e-07;0.03865936168136357;VERT
Appareil_076;apple:appareil apple ble:76:34:75:41:2a:1a;76:34:75:41:2a:1a;1;0.00028;2.5448541282547647e-05;0.0012589254117941662;3.524991153023665e-07;0.07694627058970831;VERT
Appareil_077;apple:appareil apple ble:f4:39:7e:e8:f2:89;f4:39:7e:e8:f2:89;1;0.000376;3.417375543656398e-05;0.03162277660168379;1.1890164002233107e-05;1.5999388300841897;VERT
Appareil_078;apple:appareil apple ble:4f:2d:dc:5b:4c:19;4f:2d:dc:5b:4c:19;1;0.00023999999999999998;2.1813035385040837e-05;0.1584893192461111;3.8037436619066655e-05;7.9364659623055545;VERT
Appareil_079;apple:appareil apple ble:76:35:75:41:28:1a;76:35:75:41:28:1a;1;0.00028;2.5448541282547647e-05;0.006309573444801942;1.766680564544544e-06;0.32947867224009714;VERT
Appareil_080;apple:appareil apple ble:4f:2d:c2:dd:4c:1d;4f:2d:c2:dd:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.00794328234724282;1.9063877633382768e-06;0.4091641173621411;VERT
Appareil_081;apple:appareil apple ble:76:35:75:43:2a:1a;76:35:75:43:2a:1a;2;0.00056;5.0897082565095295e-05;0.002210601535981273;1.2379368601495127e-06;0.13853007679906362;VERT
Appareil_082;apple:appareil apple ble:55:b1:c8:32:ed:de;55:b1:c8:32:ed:de;1;0.000272;2.4721440103046284e-05;0.003981071705534969;1.0828515039055117e-06;0.21265358527674844;VERT
Appareil_083;apple:appareil apple ble:55:b1:c8:32:eb:5e;55:b1:c8:32:eb:5e;1;0.000272;2.4721440103046284e-05;0.0031622776601683794;8.601395235657992e-07;0.17171388300841897;VERT
Appareil_084;apple:appareil apple ble:4f:2d:cc:dd:4e:1d;4f:2d:cc:dd:4e:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.01995262314968883;4.788629555925319e-06;1.0096311574844414;VERT
Appareil_085;apple:appareil apple ble:ee:60:7b:98:18:c6;ee:60:7b:98:18:c6;1;0.000192;1.7450428308032674e-05;0.005011872336272715;9.622794885643611e-07;0.2601936168136358;VERT
Appareil_086;apple:appareil apple ble:4f:2d:8c:dd:4c:1d;4f:2d:8c:dd:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.0007943282347242822;1.906387763338277e-07;0.051716411736214114;VERT
Appareil_087;apple:appareil apple ble:76:b5:75:41:24:1a;76:b5:75:41:24:1a;1;0.00028;2.5448541282547647e-05;0.003981071705534969;1.1147000775497914e-06;0.21305358527674845;VERT
Appareil_088;apple:appareil apple ble:68:00:48:f7:63:ab;68:00:48:f7:63:ab;1;0.000352;3.19924518980599e-05;0.1;3.52e-05;5.017600000000001;VERT
Appareil_089;apple:appareil apple ble:4f:29:cc:dd:4c:1d;4f:29:cc:dd:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.015848931924611107;3.8037436619066657e-06;0.8044465962305554;VERT
Appareil_090;apple:appareil apple ble:77:35:71:d5:2a:5a;77:35:71:d5:2a:5a;1;0.000328;2.981114835955581e-05;0.003981071705534969;1.3057915194154698e-06;0.21545358527674846;VERT
Appareil_091;apple:appareil apple ble:4f:2d:cc:dd:44:1d;4f:2d:cc:dd:44:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.01;2.4e-06;0.512;VERT
Appareil_092;apple:appareil apple ble:d3:a4:a0:7b:67:fc;d3:a4:a0:7b:67:fc;1;0.00034399999999999996;3.126535071855853e-05;0.005011872336272715;1.7240840836778137e-06;0.2677936168136357;VERT
Appareil_093;apple:appareil apple ble:ee:60:7b:9a:38:c6;ee:60:7b:9a:38:c6;1;0.000192;1.7450428308032674e-05;0.001;1.92e-07;0.05959999999999999;VERT
Appareil_094;apple:appareil apple ble:4f:2d:cc:dd:4c:fd;4f:2d:cc:dd:4c:fd;1;0.00023999999999999998;2.1813035385040837e-05;0.0007943282347242822;1.906387763338277e-07;0.051716411736214114;VERT
Appareil_095;apple:appareil apple ble:4f:2d:cc:dd:cc:1d;4f:2d:cc:dd:cc:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.01995262314968883;4.788629555925319e-06;1.0096311574844414;VERT
Appareil_096;apple:appareil apple ble:ee:60:7b:88:38:c6;ee:60:7b:88:38:c6;1;0.000192;1.7450428308032674e-05;0.001584893192461111;3.042994929525333e-07;0.08884465962305556;VERT
Appareil_097;apple:appareil apple ble:4f:6d:cc:dd:4c:1d;4f:6d:cc:dd:4c:1d;1;0.000248;2.2540136564542204e-05;0.0007943282347242822;1.9699340221162197e-07;0.05211641173621411;VERT
Appareil_098;apple:appareil apple ble:76:15:75:41:2a:1a;76:15:75:41:2a:1a;2;0.00056;5.0897082565095295e-05;0.00119668474276119;6.701434559462663e-07;0.08783423713805949;VERT
Appareil_099;apple:appareil apple ble:4f:2d:cc:d3:4c:19;4f:2d:cc:d3:4c:19;1;0.00023999999999999998;2.1813035385040837e-05;0.07943282347242822;1.906387763338277e-05;3.9836411736214115;VERT
Appareil_100;apple:appareil apple ble:7f:3d:a2:88:79:bd;7f:3d:a2:88:79:bd;1;0.00026399999999999997;2.399433892354492e-05;0.003981071705534969;1.051002930261232e-06;0.21225358527674848;VERT
Appareil_101;apple:appareil apple ble:4f:2d:cc:dd:7c:1d;4f:2d:cc:dd:7c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.05011872336272715;1.2028493607054515e-05;2.5179361681363575;VERT
Appareil_102;apple:appareil apple ble:e9:b7:17:7f:a4:df;e9:b7:17:7f:a4:df;1;0.000192;1.7450428308032674e-05;0.0003981071705534969;7.643657674627141e-08;0.02950535852767485;VERT
Appareil_103;apple:appareil apple ble:76:35:76:41:2a:1a;76:35:76:41:2a:1a;1;0.00028;2.5448541282547647e-05;0.001995262314968883;5.586734481912871e-07;0.11376311574844414;VERT
Appareil_104;apple:appareil apple ble:5f:0d:cc:dd:04:1d;5f:0d:cc:dd:04:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.001;2.4e-07;0.062;VERT
Appareil_105;apple:appareil apple ble:66:35:75:41:2a:1a;66:35:75:41:2a:1a;1;0.00028;2.5448541282547647e-05;0.001584893192461111;4.437700938891111e-07;0.09324465962305556;VERT
Appareil_106;apple:appareil apple ble:76:35:75:41:2a:12;76:35:75:41:2a:12;1;0.000216;1.9631731846536757e-05;0.0025118864315095825;5.425674692060698e-07;0.13639432157547912;VERT
Appareil_107;apple:appareil apple ble:4f:2d:cc:db:4c:1d;4f:2d:cc:db:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.0012589254117941662;3.021420988305999e-07;0.0749462705897083;VERT
Appareil_108;apple:appareil apple ble:4f:2d:cc:5d:4c:1d;4f:2d:cc:5d:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.05011872336272715;1.2028493607054515e-05;2.5179361681363575;VERT
Appareil_109;apple:appareil apple ble:4f:4d:cc:dd:4c:1d;4f:4d:cc:dd:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.07943282347242822;1.906387763338277e-05;3.9836411736214115;VERT
Appareil_110;apple:appareil apple ble:55:b1:c8:32:ed:58;55:b1:c8:32:ed:58;1;0.000272;2.4721440103046284e-05;0.0007943282347242822;2.1605727984500475e-07;0.05331641173621411;VERT
Appareil_111;apple:appareil apple ble:4f:0d:cc:9d:4c:1d;4f:0d:cc:9d:4c:1d;1;0.00023999999999999998;2.1813035385040837e-05;0.06309573444801943;1.514297626752466e-05;3.1667867224009716;VERT
Appareil_112;apple:appareil apple ble:4f:0d:cc:dd:4d:9d;4f:0d:cc:dd:4d:9d;1;0.00023999999999999998;2.1813035385040837e-05;0.001;2.4e-07;0.062;VERT
Appareil_113;apple:appareil apple ble:51:b1:c0:12:ed:5e;51:b1:c0:12:ed:5e;1;0.000272;2.4721440103046284e-05;0.001995262314968883;5.42711349671536e-07;0.11336311574844414;VERT
Appareil_114;apple:appareil apple ble:55:b1:c8:32:e5:5e;55:b1:c8:32:e5:5e;1;0.000272;2.4721440103046284e-05;0.001995262314968883;5.42711349671536e-07;0.11336311574844414;VERT
Appareil_115;apple:appareil apple ble:76:35:75:31:2a:1a;76:35:75:31:2a:1a;1;0.000272;2.4721440103046284e-05;0.0006309573444801943;1.716203976986128e-07;0.045147867224009715;VERT
