temps_s,mode,message,rssi_dbm,puissance_w,snr_db,energie_totale_j
184.52226734161377,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
185.63458347320557,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
186.70470118522644,Beacons BLE,Beacon BLE | MAC=55:68:80:1F:11:CC,-52,6.309573444801943e-09,,1.1328275042330247e-06
187.78081226348877,Beacons BLE,Beacon BLE | MAC=CF:52:0A:66:96:ED,-89,1.258925411794166e-12,,1.1328275042330247e-06
188.84057760238647,Beacons BLE,Beacon BLE | MAC=CF:52:0A:66:96:ED,-89,1.258925411794166e-12,,1.1328275042330247e-06
189.90335941314697,Beacons BLE,Beacon BLE | MAC=CF:52:0A:66:96:ED,-89,1.258925411794166e-12,,1.1328275042330247e-06
190.96115899085999,Beacons BLE,Beacon BLE | MAC=7B:CF:11:06:79:53,-82,6.309573444801943e-12,,1.1328275042330247e-06
192.0404667854309,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-90,1e-12,,1.1328275042330247e-06
193.11498546600342,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-90,1e-12,,1.1328275042330247e-06
194.1899209022522,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-90,1e-12,,1.1328275042330247e-06
195.27245664596558,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-90,1e-12,,1.1328275042330247e-06
196.3481855392456,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-90,1e-12,,1.1328275042330247e-06
197.42411589622498,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-90,1e-12,,1.1328275042330247e-06
198.5043716430664,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-90,1e-12,,1.1328275042330247e-06
199.5838062763214,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-90,1e-12,,1.1328275042330247e-06
200.69845747947693,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-90,1e-12,,1.1328275042330247e-06
201.77190828323364,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-90,1e-12,,1.1328275042330247e-06
202.84481239318848,Beacons BLE,Beacon BLE | MAC=6C:B9:5C:6C:76:90,-90,1e-12,,1.1328275042330247e-06
203.92946863174438,Beacons BLE,Beacon BLE | MAC=CF:52:0A:66:96:ED,-72,6.309573444801942e-11,,1.1328275042330247e-06
205.0111517906189,Beacons BLE,Beacon BLE | MAC=CF:52:0A:66:96:ED,-72,6.309573444801942e-11,,1.1328275042330247e-06
206.0695822238922,Beacons BLE,Beacon BLE | MAC=7B:CF:11:06:79:53,-69,1.2589254117941662e-10,,1.1328275042330247e-06
207.0957157611847,Beacons BLE,Beacon BLE | MAC=7B:CF:11:06:79:53,-69,1.2589254117941662e-10,,1.1328275042330247e-06
208.11454391479492,Beacons BLE,Beacon BLE | MAC=68:1F:53:C7:D7:4E,-87,1.9952623149688827e-12,,1.1328275042330247e-06
209.12973856925964,Beacons BLE,Beacon BLE | MAC=68:1F:53:C7:D7:4E,-87,1.9952623149688827e-12,,1.1328275042330247e-06
