numero;timestamp_s;temps_relatif_s;mac;longueur_payload_octets;type_pdu;rssi_dbm;canal;duree_estimee_us;timestamp_fin_s;intervalle_ms;company_id;donnees_brutes;uuid_cible;major_cible;minor_cible
214;1784284546.318713903;32.372534;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284546.319082022;26.593;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
215;1784284546.589211941;32.643032;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284546.589580059;270.498;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
216;1784284546.615698099;32.669518;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284546.616066217;26.486;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
217;1784284547.000643969;33.054464;5c:8a:dc:2f:62:8d;36;0x00;-59;37;368.000;1784284547.001012087;384.946;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
218;1784284547.032274008;33.086094;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284547.032642126;31.630;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
219;1784284547.058949947;33.112770;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284547.059318066;26.676;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
220;1784284547.196914911;33.250735;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284547.197283030;137.965;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
221;1784284547.444329977;33.498150;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284547.444698095;247.415;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
222;1784284547.480741024;33.534561;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284547.481109142;36.411;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
223;1784284547.728390932;33.782211;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284547.728759050;247.650;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
224;1784284548.018299103;34.072119;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284548.018667221;289.908;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
225;1784284548.301208019;34.355028;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284548.301576138;282.909;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
226;1784284548.332834005;34.386654;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284548.333202124;31.626;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
227;1784284548.582427025;34.636247;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284548.582795143;249.593;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
228;1784284549.158365011;35.212185;5c:8a:dc:2f:62:8d;36;0x00;-59;37;368.000;1784284549.158733130;575.938;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
229;1784284549.181153059;35.234973;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284549.181521177;22.788;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
230;1784284549.193531036;35.247351;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284549.193899155;12.378;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
231;1784284549.449239016;35.503059;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284549.449607134;255.708;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
232;1784284549.480834961;35.534655;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284549.481203079;31.596;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
233;1784284549.730437994;35.784258;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284549.730806112;249.603;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
234;1784284549.746777058;35.800597;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284549.747145176;16.339;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
235;1784284550.027023077;36.080843;5c:8a:dc:2f:62:8d;36;0x00;-62;38;368.000;1784284550.027391195;280.246;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
236;1784284550.058614016;36.112434;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284550.058982134;31.591;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
237;1784284550.325145960;36.378966;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284550.325514078;266.532;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
238;1784284550.629966974;36.683787;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284550.630335093;304.821;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
239;1784284550.882366896;36.936187;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284550.882735014;252.400;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
240;1784284551.169348001;37.223168;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284551.169716120;286.981;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
241;1784284551.195758104;37.249578;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284551.196126223;26.410;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
242;1784284551.448112011;37.501932;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284551.448480129;252.354;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
243;1784284551.484874010;37.538694;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284551.485242128;36.762;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
244;1784284551.728981972;37.782802;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284551.729350090;244.108;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
245;1784284551.771871090;37.825691;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284551.772239208;42.889;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
246;1784284552.021217108;38.075037;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284552.021585226;249.346;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
247;1784284552.038085938;38.091906;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284552.038454056;16.869;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
248;1784284552.321290016;38.375110;5c:8a:dc:2f:62:8d;36;0x00;-59;37;368.000;1784284552.321658134;283.204;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
249;1784284552.347928047;38.401748;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284552.348296165;26.638;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
250;1784284552.380760908;38.434581;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284552.381129026;32.833;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
251;1784284552.616214037;38.670034;5c:8a:dc:2f:62:8d;36;0x00;-59;37;368.000;1784284552.616582155;235.453;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
252;1784284552.674339056;38.728159;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284552.674707174;58.125;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
253;1784284552.878983974;38.932804;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284552.879352093;204.645;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
254;1784284552.905427933;38.959248;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284552.905796051;26.444;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
255;1784284553.160434008;39.214254;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284553.160802126;255.006;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
256;1784284553.187072039;39.240892;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284553.187440157;26.638;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
257;1784284553.449397087;39.503217;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284553.449765205;262.325;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
258;1784284553.475975990;39.529796;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284553.476344109;26.579;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
259;1784284553.724315882;39.778136;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284553.724684000;248.340;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
260;1784284553.750868082;39.804688;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284553.751236200;26.552;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
261;1784284554.007710934;40.061531;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284554.008079052;256.843;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
262;1784284554.316373110;40.370193;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284554.316741228;308.662;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
263;1784284554.327723980;40.381544;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284554.328092098;11.351;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
264;1784284554.595567942;40.649388;5c:8a:dc:2f:62:8d;36;0x00;-62;38;368.000;1784284554.595936060;267.844;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
265;1784284554.621956110;40.675776;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284554.622324228;26.388;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
266;1784284554.868515015;40.922335;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284554.868883133;246.559;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
267;1784284554.890022993;40.943843;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284554.890391111;21.508;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
268;1784284555.174145937;41.227966;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284555.174514055;284.123;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
269;1784284555.444847107;41.498667;5c:8a:dc:2f:62:8d;36;0x00;-62;38;368.000;1784284555.445215225;270.701;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
270;1784284555.471426010;41.525246;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284555.471794128;26.579;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
271;1784284555.728637934;41.782458;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284555.729006052;257.212;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
272;1784284556.030647039;42.084467;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284556.031015158;302.009;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
273;1784284556.584167004;42.637987;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284556.584535122;553.520;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
274;1784284556.874799967;42.928620;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284556.875168085;290.633;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
275;1784284556.906446934;42.960267;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284556.906815052;31.647;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
276;1784284557.152920961;43.206741;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284557.153289080;246.474;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
277;1784284557.184555054;43.238375;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284557.184923172;31.634;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
278;1784284557.442986012;43.496806;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284557.443354130;258.431;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
279;1784284557.464519024;43.518339;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284557.464887142;21.533;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
280;1784284557.734960079;43.788780;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284557.735328197;270.441;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
281;1784284558.020090103;44.073910;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284558.020458221;285.130;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
282;1784284558.051955938;44.105776;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284558.052324057;31.866;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
283;1784284558.308157921;44.361978;5c:8a:dc:2f:62:8d;36;0x00;-62;38;368.000;1784284558.308526039;256.202;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
284;1784284558.330030918;44.383851;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284558.330399036;21.873;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
285;1784284558.589780092;44.643600;5c:8a:dc:2f:62:8d;36;0x00;-59;37;368.000;1784284558.590148211;259.749;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
286;1784284558.652543068;44.706363;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284558.652911186;62.763;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
287;1784284558.871054888;44.924875;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284558.871423006;218.512;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
288;1784284559.204255104;45.258075;5c:8a:dc:2f:62:8d;36;0x00;-59;37;368.000;1784284559.204623222;333.200;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
289;1784284559.235771894;45.289592;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284559.236140013;31.517;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
290;1784284559.272568941;45.326389;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284559.272937059;36.797;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
291;1784284559.446574926;45.500395;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284559.446943045;174.006;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
292;1784284559.473036051;45.526856;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284559.473404169;26.461;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
293;1784284559.728974104;45.782794;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284559.729342222;255.938;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
294;1784284559.750427961;45.804248;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284559.750796080;21.454;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
295;1784284560.023020029;46.076840;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284560.023388147;272.592;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
296;1784284560.329766989;46.383587;5c:8a:dc:2f:62:8d;36;0x00;-59;37;368.000;1784284560.330135107;306.747;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
297;1784284560.356280088;46.410100;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284560.356648207;26.513;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
298;1784284560.382919073;46.436739;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284560.383287191;26.639;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
299;1784284560.592886925;46.646707;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284560.593255043;209.968;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
300;1784284560.624461889;46.678282;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284560.624830008;31.575;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
301;1784284560.876491070;46.930311;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284560.876859188;252.029;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
302;1784284560.897917032;46.951737;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284560.898285151;21.426;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
303;1784284561.163333893;47.217154;5c:8a:dc:2f:62:8d;36;0x00;-59;37;368.000;1784284561.163702011;265.417;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
304;1784284561.189811945;47.243632;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284561.190180063;26.478;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
305;1784284561.226727962;47.280548;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284561.227096081;36.916;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
306;1784284561.453949928;47.507770;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284561.454318047;227.222;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
307;1784284561.480520964;47.534341;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284561.480889082;26.571;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
308;1784284561.733949900;47.787770;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284561.734318018;253.429;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
309;1784284561.765242100;47.819062;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284561.765610218;31.292;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
310;1784284562.030071020;48.083891;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284562.030439138;264.829;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
311;1784284562.314965010;48.368785;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284562.315333128;284.894;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
312;1784284562.351701021;48.405521;5c:8a:dc:2f:62:8d;36;0x00;-65;39;368.000;1784284562.352069139;36.736;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
313;1784284562.596510887;48.650331;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284562.596879005;244.810;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
314;1784284562.872705936;48.926526;5c:8a:dc:2f:62:8d;36;0x00;-62;38;368.000;1784284562.873074055;276.195;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
315;1784284562.899208069;48.953028;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284562.899576187;26.502;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
316;1784284563.164027929;49.217848;5c:8a:dc:2f:62:8d;36;0x00;-62;38;368.000;1784284563.164396048;264.820;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
317;1784284563.190712929;49.244533;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284563.191081047;26.685;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
318;1784284563.445166111;49.498986;5c:8a:dc:2f:62:8d;36;0x00;-60;38;368.000;1784284563.445534229;254.453;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
319;1784284563.486855030;49.540675;5c:8a:dc:2f:62:8d;36;0x00;-64;39;368.000;1784284563.487223148;41.689;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
320;1784284563.738475084;49.792295;5c:8a:dc:2f:62:8d;36;0x00;-61;38;368.000;1784284563.738843203;251.620;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
