temps_s,numero_paquet,message,rssi_dbm,puissance_w,energie_totale_j
115.25449109077454,116,"PAQUET,3792,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-68,5.0118723362727144e-14,8.844710409223034e-12
116.22473454475403,117,"PAQUET,3793,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-68,5.0118723362727144e-14,8.844710409223034e-12
117.25186824798584,118,"PAQUET,3794,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-68,5.0118723362727144e-14,8.844710409223034e-12
118.23427844047546,119,"PAQUET,3795,TAILLE,15,Bonjour famille",-67,6.309573444801943e-14,8.844710409223034e-12
119.26062536239624,120,"PAQUET,3796,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-68,5.0118723362727144e-14,8.844710409223034e-12
120.24679493904114,121,"PAQUET,3797,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-67,6.309573444801943e-14,8.844710409223034e-12
121.26690578460693,122,"PAQUET,3798,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,6.309573444801943e-14,8.844710409223034e-12
122.27094578742981,123,"PAQUET,3799,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,6.309573444801943e-14,8.844710409223034e-12
123.22973775863647,124,"PAQUET,3800,TAILLE,15,Bonjour famille",-67,6.309573444801943e-14,8.844710409223034e-12
124.26086497306824,125,"PAQUET,3801,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-68,5.0118723362727144e-14,8.844710409223034e-12
125.25963878631592,126,"PAQUET,3802,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-67,6.309573444801943e-14,8.844710409223034e-12
126.27770280838013,127,"PAQUET,3803,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-68,5.0118723362727144e-14,8.844710409223034e-12
127.29455900192261,128,"PAQUET,3804,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-68,5.0118723362727144e-14,8.844710409223034e-12
128.2521665096283,129,"PAQUET,3805,TAILLE,15,Bonjour famille",-67,6.309573444801943e-14,8.844710409223034e-12
129.2832362651825,130,"PAQUET,3806,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-68,5.0118723362727144e-14,8.844710409223034e-12
130.27887630462646,131,"PAQUET,3807,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-67,6.309573444801943e-14,8.844710409223034e-12
131.28864884376526,132,"PAQUET,3808,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-69,3.9810717055349693e-14,8.844710409223034e-12
132.25576043128967,133,"PAQUET,3809,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,6.309573444801943e-14,8.844710409223034e-12
133.2617437839508,134,"PAQUET,3810,TAILLE,15,Bonjour famille",-68,5.0118723362727144e-14,8.844710409223034e-12
134.24887990951538,135,"PAQUET,3811,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-66,7.943282347242822e-14,8.844710409223034e-12
135.28062868118286,136,"PAQUET,3812,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-67,6.309573444801943e-14,8.844710409223034e-12
136.24990320205688,137,"PAQUET,3813,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-66,7.943282347242822e-14,8.844710409223034e-12
137.26327896118164,138,"PAQUET,3814,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-65,1e-13,8.844710409223034e-12
138.25882768630981,139,"PAQUET,3815,TAILLE,15,Bonjour famille",-65,1e-13,8.844710409223034e-12
139.2848310470581,140,"PAQUET,3816,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-65,1e-13,8.844710409223034e-12
140.28348851203918,141,"PAQUET,3817,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-65,1e-13,8.844710409223034e-12
141.2754304409027,142,"PAQUET,3818,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-66,7.943282347242822e-14,8.844710409223034e-12
142.27073407173157,143,"PAQUET,3819,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,6.309573444801943e-14,8.844710409223034e-12
143.26849699020386,144,"PAQUET,3820,TAILLE,15,Bonjour famille",-67,6.309573444801943e-14,8.844710409223034e-12
144.30519723892212,145,"PAQUET,3821,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-67,6.309573444801943e-14,8.844710409223034e-12
145.2994556427002,146,"PAQUET,3822,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-66,7.943282347242822e-14,8.844710409223034e-12
146.27988934516907,147,"PAQUET,3823,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,6.309573444801943e-14,8.844710409223034e-12
147.29764199256897,148,"PAQUET,3824,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-68,5.0118723362727144e-14,8.844710409223034e-12
148.30629968643188,149,"PAQUET,3825,TAILLE,15,Bonjour famille",-67,6.309573444801943e-14,8.844710409223034e-12
149.2924382686615,150,"PAQUET,3826,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-67,6.309573444801943e-14,8.844710409223034e-12
150.3033459186554,151,"PAQUET,3827,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-67,6.309573444801943e-14,8.844710409223034e-12
151.31129956245422,152,"PAQUET,3828,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-68,5.0118723362727144e-14,8.844710409223034e-12
152.28504753112793,153,"PAQUET,3829,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,6.309573444801943e-14,8.844710409223034e-12
153.30482149124146,154,"PAQUET,3830,TAILLE,15,Bonjour famille",-69,3.9810717055349693e-14,8.844710409223034e-12
