numero_trame,temps_debut_s,temps_fin_s,duree_us,mac,rssi_dbm,canal,longueur_payload_octets,type_pdu,phy
753,1784084583.901977062,1784084583.902112961,136.000,inconnue,-61,39,7,0x07,LE 1M
754,1784084583.924273968,1784084583.924570084,296.000,c3:38:6c:9a:fe:10,-89,37,27,0x00,LE 1M
755,1784084583.956125021,1784084583.956501007,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
756,1784084583.984174013,1784084583.984549999,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
757,1784084584.002757072,1784084584.003029108,272.000,42:57:c9:d0:83:51,-76,37,24,0x00,LE 1M
758,1784084584.025506020,1784084584.025778055,272.000,42:57:c9:d0:83:51,-74,38,24,0x00,LE 1M
759,1784084584.048468113,1784084584.048844099,376.000,e0:90:b5:2d:f2:73,-47,39,37,0x00,LE 1M
760,1784084584.066010952,1784084584.066314936,304.000,45:ed:1f:7e:01:34,-47,37,28,0x00,LE 1M
761,1784084584.083789110,1784084584.084093094,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
762,1784084584.117264986,1784084584.117568970,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
763,1784084584.118767977,1784084584.118903875,136.000,inconnue,-49,37,7,0x07,LE 1M
764,1784084584.136156082,1784084584.136532068,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
765,1784084584.153000116,1784084584.153376102,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
766,1784084584.190377951,1784084584.190657854,280.000,63:01:4a:29:80:f1,-84,37,25,0x00,LE 1M
767,1784084584.223474979,1784084584.223610878,136.000,inconnue,-51,38,7,0x07,LE 1M
768,1784084584.250036001,1784084584.250339985,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
769,1784084584.277456045,1784084584.277760029,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
770,1784084584.310195923,1784084584.310571909,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
771,1784084584.337325096,1784084584.337701082,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
772,1784084584.375452995,1784084584.375828981,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
773,1784084584.403498888,1784084584.403770924,272.000,42:57:c9:d0:83:41,-72,38,24,0x00,LE 1M
774,1784084584.420911074,1784084584.421190977,280.000,6c:8d:f0:9a:d6:f2,-87,39,25,0x00,LE 1M
775,1784084584.454916954,1784084584.455292940,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
776,1784084584.472330093,1784084584.472634077,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
777,1784084584.499386072,1784084584.499762058,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
778,1784084584.552848101,1784084584.553040028,192.000,f6:8d:7e:ff:52:32,-67,37,14,0x02,LE 1M
779,1784084584.576337099,1784084584.576472998,136.000,inconnue,-51,38,7,0x07,LE 1M
780,1784084584.589185953,1784084584.589321852,136.000,inconnue,-62,39,7,0x07,LE 1M
781,1784084584.590723991,1784084584.591099977,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
782,1784084584.619146109,1784084584.619522095,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
783,1784084584.646037102,1784084584.646413088,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
784,1784084584.683661938,1784084584.683853865,192.000,fb:6d:cd:74:f9:a9,-81,37,14,0x02,LE 1M
785,1784084584.684845924,1784084584.685149908,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
786,1784084584.685832977,1784084584.686136961,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
787,1784084584.686691046,1784084584.686995029,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
788,1784084584.713421106,1784084584.713797092,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
789,1784084584.735631943,1784084584.735975981,344.000,e1:1f:39:f2:f8:45,-86,39,33,0x00,LE 1M
790,1784084584.748775005,1784084584.749047041,272.000,42:57:c9:d0:83:51,-76,37,24,0x00,LE 1M
791,1784084584.775187016,1784084584.775322914,136.000,inconnue,-51,38,7,0x07,LE 1M
792,1784084584.807111979,1784084584.807247877,136.000,inconnue,-61,39,7,0x07,LE 1M
793,1784084584.828872919,1784084584.829248905,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
794,1784084584.851548910,1784084584.851924896,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
795,1784084584.905420065,1784084584.905796051,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
796,1784084584.933403015,1784084584.933779001,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
797,1784084584.966356039,1784084584.966660023,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
798,1784084584.994146109,1784084584.994450092,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
799,1784084585.017781019,1784084585.018060923,280.000,63:01:49:29:80:f1,-85,37,25,0x00,LE 1M
800,1784084585.039741993,1784084585.039877892,136.000,inconnue,-51,38,7,0x07,LE 1M
801,1784084585.062081099,1784084585.062216997,136.000,inconnue,-61,39,7,0x07,LE 1M
802,1784084585.088640928,1784084585.089016914,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
803,1784084585.122755051,1784084585.123131037,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
804,1784084585.150335073,1784084585.150639057,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
805,1784084585.171747923,1784084585.171931982,184.000,00:a4:1c:96:0f:95,-91,37,13,0x00,LE 1M
806,1784084585.210465908,1784084585.210601807,136.000,inconnue,-51,38,7,0x07,LE 1M
807,1784084585.233831882,1784084585.234207869,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
808,1784084585.276047945,1784084585.276423931,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
809,1784084585.310328960,1784084585.310704947,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
810,1784084585.336968899,1784084585.337104797,136.000,inconnue,-61,39,7,0x07,LE 1M
811,1784084585.369040966,1784084585.369344950,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
812,1784084585.400998116,1784084585.401302099,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
813,1784084585.443236113,1784084585.443540096,304.000,45:ed:1f:7e:01:34,-47,39,28,0x00,LE 1M
814,1784084585.464816093,1784084585.465192080,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
815,1784084585.502676010,1784084585.503051996,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
816,1784084585.519351006,1784084585.519726992,376.000,e0:90:b5:2d:f2:73,-47,39,37,0x00,LE 1M
817,1784084585.551311970,1784084585.551584005,272.000,42:57:c9:d0:83:51,-75,37,24,0x00,LE 1M
818,1784084585.578205109,1784084585.578477144,272.000,42:57:c9:d0:83:51,-74,38,24,0x00,LE 1M
819,1784084585.604779959,1784084585.604915857,136.000,inconnue,-62,39,7,0x07,LE 1M
820,1784084585.657732010,1784084585.658011913,280.000,6c:8d:f0:9a:d6:f2,-79,37,25,0x00,LE 1M
821,1784084585.679728985,1784084585.680104971,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
822,1784084585.701411963,1784084585.701715946,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
823,1784084585.760746002,1784084585.761049986,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
824,1784084585.789655924,1784084585.790031910,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
825,1784084585.812093973,1784084585.812469959,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
826,1784084585.838558912,1784084585.838694811,136.000,inconnue,-49,37,7,0x07,LE 1M
827,1784084585.871237040,1784084585.871613026,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
828,1784084585.919579029,1784084585.919883013,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
829,1784084585.957063913,1784084585.957367897,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
830,1784084585.983858109,1784084585.984162092,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
831,1784084586.010786057,1784084586.011162043,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
832,1784084586.037729025,1784084586.038105011,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
833,1784084586.064517021,1784084586.064893007,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
834,1784084586.086297035,1784084586.086432934,136.000,inconnue,-62,39,7,0x07,LE 1M
835,1784084586.118629932,1784084586.118901968,272.000,42:57:c9:d0:83:51,-76,37,24,0x00,LE 1M
836,1784084586.142322063,1784084586.142594099,272.000,42:57:c9:d0:83:51,-75,38,24,0x00,LE 1M
837,1784084586.170841932,1784084586.171121836,280.000,6c:8d:f0:9a:d6:f2,-87,39,25,0x00,LE 1M
838,1784084586.202745914,1784084586.203121901,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
839,1784084586.236327887,1784084586.236631870,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
840,1784084586.258976936,1784084586.259280920,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
841,1784084586.281105042,1784084586.281409025,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
842,1784084586.303200960,1784084586.303576946,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
843,1784084586.336705923,1784084586.337081909,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
844,1784084586.364082098,1784084586.364217997,136.000,inconnue,-48,37,7,0x07,LE 1M
845,1784084586.413773060,1784084586.414149046,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
846,1784084586.426942110,1784084586.427318096,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
847,1784084586.428248882,1784084586.428384781,136.000,inconnue,-49,37,7,0x07,LE 1M
848,1784084586.449666023,1784084586.449970007,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
849,1784084586.488723040,1784084586.489027023,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
850,1784084586.495110989,1784084586.495390892,280.000,6c:8d:f0:9a:d6:f2,-80,37,25,0x00,LE 1M
851,1784084586.537600994,1784084586.537976980,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
852,1784084586.580651045,1784084586.581027031,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
853,1784084586.612658024,1784084586.613034010,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
854,1784084586.630481005,1784084586.630856991,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
855,1784084586.659893036,1784084586.660028934,136.000,inconnue,-61,39,7,0x07,LE 1M
856,1784084586.673516035,1784084586.673820019,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
857,1784084586.680437088,1784084586.680741072,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
858,1784084586.704942942,1784084586.705318928,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
859,1784084586.731877089,1784084586.732253075,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
860,1784084586.781866074,1784084586.782242060,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
861,1784084586.783890009,1784084586.784265995,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
862,1784084586.785182953,1784084586.785318851,136.000,inconnue,-49,37,7,0x07,LE 1M
863,1784084586.807641029,1784084586.808017015,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
864,1784084586.809648037,1784084586.809952021,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
865,1784084586.836728096,1784084586.837104082,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
866,1784084586.848867893,1784084586.849243879,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
867,1784084586.883202076,1784084586.883578062,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
868,1784084586.910682917,1784084586.910818815,136.000,inconnue,-48,37,7,0x07,LE 1M
869,1784084586.954507113,1784084586.954883099,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
870,1784084586.981197119,1784084586.981501102,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
871,1784084587.013062000,1784084587.013365984,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
872,1784084587.050874949,1784084587.051250935,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
873,1784084587.078041077,1784084587.078176975,136.000,inconnue,-62,39,7,0x07,LE 1M
874,1784084587.109944105,1784084587.110216141,272.000,42:57:c9:d0:83:51,-76,37,24,0x00,LE 1M
875,1784084587.131536961,1784084587.131808996,272.000,42:57:c9:d0:83:51,-74,38,24,0x00,LE 1M
876,1784084587.159480095,1784084587.159759998,280.000,6c:8d:f0:9a:d6:f2,-87,39,25,0x00,LE 1M
877,1784084587.192040920,1784084587.192416906,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
878,1784084587.220865011,1784084587.221240997,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
879,1784084587.248789072,1784084587.249165058,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
880,1784084587.277662039,1784084587.277797937,136.000,inconnue,-49,37,7,0x07,LE 1M
881,1784084587.305697918,1784084587.306001902,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
882,1784084587.333267927,1784084587.333547831,280.000,67:01:49:29:b0:f1,-95,39,25,0x00,LE 1M
883,1784084587.386240959,1784084587.386616945,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
884,1784084587.408185005,1784084587.408560991,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
885,1784084587.430170059,1784084587.430361986,192.000,f6:8d:7e:ff:52:32,-69,39,14,0x02,LE 1M
886,1784084587.452641964,1784084587.453017950,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
887,1784084587.480700016,1784084587.481076002,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
888,1784084587.509085894,1784084587.509461880,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
889,1784084587.510375977,1784084587.510511875,136.000,inconnue,-49,37,7,0x07,LE 1M
890,1784084587.542460918,1784084587.542732954,272.000,42:5b:c9:dd:83:51,-73,38,24,0x00,LE 1M
891,1784084587.574754000,1784084587.575057983,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
892,1784084587.596319914,1784084587.596623898,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
893,1784084587.622981071,1784084587.623069048,88.000,inconnue,-88,38,1,0x06,LE 1M
894,1784084587.652266026,1784084587.652610064,344.000,e1:1f:39:f2:f8:45,-84,39,33,0x00,LE 1M
895,1784084587.684748888,1784084587.685124874,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
896,1784084587.711790085,1784084587.712166071,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
897,1784084587.728060007,1784084587.728195906,136.000,inconnue,-62,39,7,0x07,LE 1M
898,1784084587.776084900,1784084587.776388884,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
899,1784084587.804064989,1784084587.804440975,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
900,1784084587.827138901,1784084587.827514887,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
901,1784084587.859626055,1784084587.860002041,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
902,1784084587.897689104,1784084587.898065090,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
903,1784084587.929712057,1784084587.930088043,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
904,1784084587.945991993,1784084587.946127892,136.000,inconnue,-49,37,7,0x07,LE 1M
905,1784084587.974456072,1784084587.974728107,272.000,42:57:c9:dc:83:51,-74,38,24,0x00,LE 1M
906,1784084587.997376919,1784084587.997656822,280.000,6c:8d:f0:9a:d6:f2,-87,39,25,0x00,LE 1M
907,1784084588.020653963,1784084588.021029949,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
908,1784084588.049280882,1784084588.049656868,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
909,1784084588.082623959,1784084588.082927942,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
910,1784084588.113235950,1784084588.113611937,376.000,f6:7b:cc:3c:84:f1,-76,37,37,0x02,LE 1M
911,1784084588.132513046,1784084588.132889032,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
912,1784084588.155427933,1784084588.155803919,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
913,1784084588.179409027,1784084588.179544926,136.000,inconnue,-49,37,7,0x07,LE 1M
914,1784084588.197052002,1784084588.197331905,280.000,63:01:49:29:80:f1,-84,38,25,0x00,LE 1M
915,1784084588.223021030,1784084588.223397017,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
916,1784084588.254628897,1784084588.255004883,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
917,1784084588.281765938,1784084588.282069921,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
918,1784084588.298372030,1784084588.298676014,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
919,1784084588.330272913,1784084588.330648899,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
920,1784084588.352096081,1784084588.352472067,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
921,1784084588.384691954,1784084588.384827852,136.000,inconnue,-62,39,7,0x07,LE 1M
922,1784084588.412622929,1784084588.412894964,272.000,42:57:c9:d0:83:51,-75,37,24,0x00,LE 1M
923,1784084588.436861992,1784084588.437237978,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
924,1784084588.463531017,1784084588.463907003,376.000,e0:90:b5:2d:f2:73,-47,39,37,0x00,LE 1M
925,1784084588.485625982,1784084588.486001968,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
926,1784084588.518109083,1784084588.518485069,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
927,1784084588.550009012,1784084588.550384998,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
928,1784084588.571633101,1784084588.571937084,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
929,1784084588.614149094,1784084588.614525080,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
930,1784084588.656965017,1784084588.657341003,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
931,1784084588.690464020,1784084588.690599918,136.000,inconnue,-49,37,7,0x07,LE 1M
932,1784084588.718709946,1784084588.718981981,272.000,42:57:c9:d0:83:51,-73,38,24,0x00,LE 1M
933,1784084588.741442919,1784084588.741746902,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
934,1784084588.780164003,1784084588.780467987,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
935,1784084588.802572012,1784084588.802875996,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
936,1784084588.825366020,1784084588.825645924,280.000,6c:8d:f0:9a:d6:f2,-87,39,25,0x00,LE 1M
937,1784084588.876745939,1784084588.877121925,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
938,1784084588.900353909,1784084588.900729895,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
939,1784084588.929327965,1784084588.929463863,136.000,inconnue,-62,39,7,0x07,LE 1M
940,1784084588.967438936,1784084588.967814922,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
941,1784084589.015753031,1784084589.016057014,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
942,1784084589.033195972,1784084589.033499956,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
943,1784084589.055619955,1784084589.055923939,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
944,1784084589.088676929,1784084589.089052916,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
945,1784084589.112091064,1784084589.112467051,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
946,1784084589.145843029,1784084589.145978928,136.000,inconnue,-49,37,7,0x07,LE 1M
947,1784084589.163151026,1784084589.163527012,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
948,1784084589.186320066,1784084589.186599970,280.000,6c:8d:f0:9a:d6:f2,-84,39,25,0x00,LE 1M
949,1784084589.224507093,1784084589.224883080,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
950,1784084589.256851912,1784084589.257227898,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
951,1784084589.288992882,1784084589.289368868,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
952,1784084589.316030025,1784084589.316334009,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
953,1784084589.338336945,1784084589.338712931,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
954,1784084589.375421047,1784084589.375556946,136.000,inconnue,-58,39,7,0x07,LE 1M
955,1784084589.402435064,1784084589.402731180,296.000,c3:38:6c:9a:ff:10,-92,37,27,0x00,LE 1M
956,1784084589.434747934,1784084589.435123920,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
957,1784084589.467255116,1784084589.467559099,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
958,1784084589.505212069,1784084589.505588055,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
959,1784084589.522330999,1784084589.522466898,136.000,inconnue,-51,38,7,0x07,LE 1M
960,1784084589.560477018,1784084589.560756922,280.000,6c:8d:f0:9a:d6:f2,-85,39,25,0x00,LE 1M
961,1784084589.583669901,1784084589.584045887,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
962,1784084589.586711884,1784084589.587087870,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
963,1784084589.618997097,1784084589.619301081,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
964,1784084589.661936998,1784084589.662312984,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
965,1784084589.683731079,1784084589.684107065,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
966,1784084589.716083050,1784084589.716459036,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
967,1784084589.737483025,1784084589.737762928,280.000,63:01:49:29:80:f1,-84,37,25,0x00,LE 1M
968,1784084589.769855022,1784084589.770231009,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
969,1784084589.802309990,1784084589.802445889,136.000,inconnue,-61,39,7,0x07,LE 1M
970,1784084589.804920912,1784084589.805192947,272.000,42:57:c9:d0:83:51,-76,37,24,0x00,LE 1M
971,1784084589.806827068,1784084589.807203054,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
972,1784084589.834949017,1784084589.835228920,280.000,6c:8d:f0:9a:d6:f2,-87,39,25,0x00,LE 1M
973,1784084589.873881102,1784084589.874185085,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
974,1784084589.907098055,1784084589.907474041,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
975,1784084589.934072971,1784084589.934448957,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
976,1784084589.960936069,1784084589.961312056,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
977,1784084589.998171091,1784084589.998306990,136.000,inconnue,-51,38,7,0x07,LE 1M
978,1784084590.009426117,1784084590.009562016,136.000,inconnue,-61,39,7,0x07,LE 1M
979,1784084590.048305035,1784084590.048681021,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
980,1784084590.081566095,1784084590.081942081,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
981,1784084590.109805107,1784084590.110109091,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
982,1784084590.148423910,1784084590.148727894,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
983,1784084590.170156956,1784084590.170460939,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
984,1784084590.194396019,1784084590.194531918,136.000,inconnue,-61,39,7,0x07,LE 1M
985,1784084590.216552019,1784084590.216928005,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
986,1784084590.233138084,1784084590.233514071,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
987,1784084590.259679079,1784084590.260055065,376.000,e0:90:b5:2d:f2:73,-47,39,37,0x00,LE 1M
988,1784084590.287030935,1784084590.287302971,272.000,42:57:c9:d0:83:51,-75,37,24,0x00,LE 1M
989,1784084590.318818092,1784084590.319010019,192.000,f6:b5:7e:ff:5a:32,-77,38,14,0x04,LE 1M
990,1784084590.347938061,1784084590.348314047,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
991,1784084590.385030985,1784084590.385406971,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
992,1784084590.417442083,1784084590.417746067,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
993,1784084590.464766026,1784084590.465070009,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
994,1784084590.502079010,1784084590.502382994,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
995,1784084590.519694090,1784084590.520070076,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
996,1784084590.553723097,1784084590.553858995,136.000,inconnue,-61,39,7,0x07,LE 1M
997,1784084590.589015961,1784084590.589295864,280.000,63:01:49:29:80:f1,-84,37,25,0x00,LE 1M
998,1784084590.605690002,1784084590.606065989,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
999,1784084590.623620987,1784084590.623996973,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
1000,1784084590.656039000,1784084590.656414986,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
1001,1784084590.693782091,1784084590.694158077,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
1002,1784084590.720760107,1784084590.721136093,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
1003,1784084590.748343945,1784084590.748647928,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
1004,1784084590.782598972,1784084590.782871008,272.000,42:57:c9:d0:83:51,-73,38,24,0x00,LE 1M
1005,1784084590.804948092,1784084590.805227995,280.000,6c:8d:f0:9a:d6:f2,-86,39,25,0x00,LE 1M
